TRACT2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
48245007004,2942,1420,0.40299,0.04085,0.05976,234800,0.12548,0.20704,0.20141,0.11863,0.79368,0.03124,0.0,0.04351,0.17249,0.77221,0.56177,0.12324,0.0,0.25493,0.896,0.755,4,4,1.0
48245000313,4439,2319,0.23159,0.06727,0.05995,101600,0.08951,0.32428,0.10608,0.08335,0.59698,0.0521,0.0,0.00946,0.05961,0.79054,0.81914,0.20181,0.0,0.30832,0.897,0.756,4,4,1.0
48201530800,4136,1721,0.18413,0.13655,0.03545,134400,0.1752,0.38524,0.09181,0.03312,0.90982,0.05876,0.01048,0.01257,0.14122,0.27693,0.8009,0.0889,0.07203,0.16328,0.815,0.691,4,4,1.0
48201531500,2918,1291,0.13775,0.08133,0.07417,240900,0.1377,0.3354,0.15724,0.0634,0.56614,0.0783,0.0,0.0024,0.06177,0.38681,0.76599,0.03563,0.03561,0.05964,0.825,0.699,4,4,1.0
48201531600,2934,1249,0.05215,0.01521,0.01471,357800,0.08382,0.20817,0.03203,0.09509,0.28255,0.01883,0.00378,0.0,0.05522,0.13872,0.84342,0.02002,0.0,0.08407,0.173,0.307,1,1,1.0
48201531700,3848,1409,0.00867,0.01916,0.02743,521000,0.02552,0.20866,0.03407,0.10265,0.35785,0.00232,0.0,0.0104,0.05436,0.13078,0.79195,0.01136,0.0176,0.07452,0.309,0.39,2,2,1.0
48201531800,2754,1079,0.35948,0.01761,0.17191,101000,0.31864,0.24096,0.10751,0.05737,0.97204,0.07435,0.01931,0.00182,0.13194,0.29574,0.79968,0.13994,0.02703,0.26135,0.865,0.729,4,4,1.0
48201531900,5770,1783,0.25674,0.12395,0.07055,131900,0.21679,0.32137,0.22602,0.06291,0.95806,0.11337,0.00724,0.0,0.07808,0.39047,0.75026,0.09478,0.09083,0.1733,0.951,0.816,4,4,1.0
48201510100,2432,1261,0.04377,0.0111,0.0229,413700,0.02929,0.05393,0.01269,0.06086,0.44285,0.0232,0.00984,0.0,0.11384,0.41859,0.28883,0.07375,0.03095,0.05948,0.259,0.361,2,2,1.0
48201510400,3737,1790,0.06163,0.00782,0.03357,648600,0.05316,0.10447,0.02961,0.09446,0.21113,0.04905,0.0,0.00134,0.12039,0.36576,0.67322,0.0676,0.033,0.10335,0.426,0.454,2,2,1.0
48201510500,3916,2015,0.04111,0.0263,0.05145,558600,0.04007,0.10422,0.0,0.0904,0.28601,0.02358,0.0,0.00306,0.08326,0.42059,0.29208,0.02283,0.00644,0.02481,0.309,0.39,2,2,1.0
48085031318,5087,1514,0.08374,0.0,0.05131,234100,0.06632,0.11229,0.17834,0.06094,0.45587,0.02826,0.0,0.0,0.07964,0.20975,0.16231,0.03567,0.02114,0.03897,0.334,0.403,2,2,1.0
48085031327,3624,1022,0.0,0.0,0.07533,410500,0.03894,0.12231,0.04207,0.0356,0.50028,0.05579,0.0,0.0,0.03947,0.01131,0.125,0.0,0.02062,0.0362,0.089,0.236,1,1,1.0
48085031416,9543,3077,0.0,0.0,0.0191,483700,0.00976,0.09685,0.05752,0.05145,0.59384,0.00453,0.0,0.0,0.04024,0.18621,0.02121,0.0039,0.0,0.0,0.014,0.101,1,1,1.0
48085031511,5400,1824,0.10737,0.00987,0.06323,180600,0.1988,0.21162,0.13103,0.06593,0.31593,0.1025,0.0,0.02204,0.09792,0.42984,0.78783,0.06195,0.00465,0.04221,0.664,0.591,3,3,1.0
48085031325,1809,676,0.01271,0.0,0.02741,274100,0.01357,0.31953,0.01183,0.01548,0.34494,0.0,0.0,0.00498,0.0,0.11833,0.8003,0.0,0.02636,0.0,0.072,0.218,1,1,1.0
48085031422,4626,1557,0.04333,0.0411,0.02456,267600,0.03781,0.25241,0.03404,0.0441,0.51535,0.02352,0.0,0.0,0.03948,0.12905,0.88155,0.0,0.00326,0.0,0.14,0.282,1,1,1.0
48201532600,7027,2153,0.18997,0.00929,0.09254,124900,0.32917,0.10451,0.18579,0.03999,0.95119,0.15861,0.0,0.0,0.06513,0.4514,0.92314,0.04738,0.01197,0.14956,0.671,0.594,3,3,1.0
48209010813,2279,836,0.00395,0.0,0.0,312800,0.0,0.31699,0.0,0.05397,0.086,0.0,0.0,0.0,0.04784,0.18561,0.2574,0.00359,0.0,0.00359,0.023,0.129,1,1,1.0
48209010811,2695,889,0.41633,0.02475,0.22411,410500,0.21383,0.24409,0.0,0.01002,0.38219,0.10982,0.24763,0.0,0.15655,0.45343,0.51898,0.0,0.0,0.22047,0.411,0.446,2,2,1.0
48209010918,5878,1734,0.03979,0.0,0.01931,211300,0.11545,0.1286,0.188,0.09221,0.75876,0.00337,0.10784,0.0,0.0,0.12181,0.04095,0.0,0.0,0.0,0.095,0.243,1,1,1.0
48209010920,2311,596,0.21463,0.0,0.05461,160800,0.32114,0.11577,0.34732,0.20943,0.6971,0.11275,0.79906,0.0,0.06436,0.13025,0.82575,0.0,0.0,0.15268,0.449,0.467,2,2,1.0
48209010913,7513,2829,0.07773,0.04631,0.03022,223000,0.0558,0.19512,0.06363,0.08865,0.3667,0.059,0.02375,0.00067,0.01188,0.45285,0.30632,0.04631,0.0,0.03535,0.42,0.451,2,2,1.0
48209010912,6435,2026,0.0289,0.01185,0.08774,533300,0.02392,0.1925,0.00247,0.0404,0.19239,0.00567,0.0,0.0,0.04117,0.01989,0.40937,0.0,0.0,0.0,0.025,0.135,1,1,1.0
48209010917,4633,1225,0.13392,0.01878,0.0393,191100,0.18388,0.1102,0.2,0.09368,0.68983,0.01691,0.18252,0.09648,0.05259,0.16006,0.16009,0.01633,0.0,0.08816,0.438,0.461,2,2,1.0
48209010812,4832,1942,0.01741,0.03347,0.07288,463400,0.04284,0.42688,0.0,0.01759,0.15749,0.0,0.02217,0.018,0.15565,0.11064,0.62261,0.0,0.0,0.00154,0.12,0.267,1,1,1.0
48209010818,1252,557,0.1278,0.08259,0.0,452400,0.04605,0.38959,0.0,0.02157,0.14297,0.0,0.24691,0.0,0.14043,0.16374,0.32099,0.0,0.0,0.0,0.103,0.25,1,1,1.0
48209010817,4161,1465,0.10406,0.00956,0.04241,330100,0.15249,0.27031,0.08805,0.02451,0.39197,0.00887,0.29968,0.00168,0.07571,0.27973,0.64669,0.00956,0.00893,0.043,0.377,0.427,2,2,1.0
48201530900,4130,1517,0.07385,0.01187,0.11529,463200,0.08633,0.2617,0.03494,0.08547,0.45109,0.05904,0.02449,0.0184,0.15582,0.27775,0.95381,0.06065,0.0,0.13514,0.58,0.541,3,3,1.0
48201531100,3479,1373,0.04657,0.0,0.03908,450900,0.04598,0.12309,0.04953,0.10089,0.32423,0.05307,0.0,0.0,0.04454,0.05231,0.50592,0.01748,0.0,0.0721,0.106,0.253,1,1,1.0
48201531300,6491,2476,0.32768,0.03877,0.04391,116300,0.13336,0.19426,0.20315,0.1063,0.73163,0.15049,0.0,0.01494,0.06212,0.78261,0.98258,0.06502,0.0064,0.03393,0.902,0.761,4,4,1.0
48201531400,2221,947,0.07039,0.01901,0.06676,225300,0.09677,0.32101,0.08448,0.07339,0.47321,0.03353,0.0,0.00225,0.06791,0.30505,0.99213,0.03801,0.0175,0.06864,0.646,0.582,3,3,1.0
48135002701,6896,1975,0.07062,0.00759,0.03328,152600,0.32598,0.13772,0.09063,0.07744,0.79263,0.07356,0.51096,0.00218,0.03799,0.24124,0.77886,0.0,0.0,0.08557,0.321,0.396,2,2,1.0
48135002804,4008,1403,0.19088,0.0,0.08279,-1,0.40487,0.1119,0.06415,0.1003,0.62375,0.09013,0.58319,0.0,0.16933,0.2016,0.81883,0.0,0.0,0.15609,0.371,0.424,2,2,1.0
48135002702,5700,1789,0.12754,0.00727,0.0353,103300,0.26919,0.15036,0.03857,0.04965,0.74561,0.12147,0.53268,0.00228,0.0721,0.28152,0.74429,0.03074,0.00111,0.25266,0.518,0.504,3,3,1.0
48135003003,4193,1046,0.18231,0.0,0.04959,329300,0.43722,0.08317,0.09751,0.07417,0.7782,0.07728,0.29163,0.12616,0.01599,0.23117,0.27187,0.0,0.0,0.12524,0.309,0.39,2,2,1.0
48135003004,5412,2209,0.07175,0.0412,0.0,320500,0.07747,0.15346,0.03938,0.09165,0.39265,0.02889,0.0,0.01367,0.12202,0.39697,0.36486,0.02128,0.01948,0.04708,0.432,0.458,2,2,1.0
48135002803,4130,1103,0.20048,0.01632,0.01501,74000,0.33673,0.23209,0.19492,0.10073,0.70291,0.04658,0.625,0.0,0.25473,0.16901,0.75946,0.0,0.0,0.2058,0.554,0.525,3,3,1.0
48135003002,3500,1198,0.02286,0.0,0.0,335600,0.05298,0.18531,0.10935,0.08571,0.62857,0.00594,0.16546,0.0,0.03309,0.16429,0.35674,0.0,0.0,0.0384,0.071,0.217,1,1,1.0
48135003001,784,314,0.0,0.0,0.0,276400,0.05326,0.26752,0.05414,0.02423,0.0,0.02092,0.20485,0.0,0.15364,0.07653,0.54178,0.0,0.0,0.17516,0.031,0.153,1,1,1.0
48203020106,3377,1071,0.13586,0.06443,0.02662,88400,0.15316,0.38562,0.09524,0.03494,0.26414,0.01902,0.40464,0.0,0.24631,0.2138,0.75158,0.06443,0.0,0.169,0.514,0.502,3,3,1.0
48203020201,3472,1445,0.11089,0.04221,0.04416,159200,0.09397,0.39377,0.10588,0.02563,0.04608,0.0,0.26038,0.0,0.10415,0.19441,0.67576,0.04152,0.0,0.2,0.365,0.421,2,2,1.0
48203020202,2996,1129,0.15087,0.02923,0.06755,101500,0.15751,0.33127,0.10717,0.07477,0.33578,0.0184,0.42302,0.00601,0.17229,0.0141,0.73314,0.0248,0.0,0.22321,0.591,0.548,3,3,1.0
48203020105,1540,560,0.10779,0.04643,0.0,-1,0.19849,0.25536,0.075,0.0,0.57532,0.02792,0.37059,0.0,0.57989,0.07922,0.77569,0.07679,0.0,0.24643,0.409,0.445,2,2,1.0
48489950500,3232,924,0.18846,0.04221,0.13101,64900,0.28838,0.30087,0.18182,0.03311,0.90965,0.08416,0.04505,0.0,0.18375,0.27475,0.83216,0.02922,0.0,0.33333,0.71,0.619,3,3,1.0
48489950700,2109,638,0.34376,0.20063,0.13822,68700,0.33876,0.41693,0.08934,0.02513,0.80654,0.08463,0.09743,0.0,0.4136,0.13845,0.73713,0.05799,0.0,0.27429,0.698,0.612,3,3,1.0
48489950400,6887,1791,0.17433,0.06812,0.10157,66300,0.26476,0.32942,0.26912,0.06621,0.83984,0.08957,0.17566,0.1664,0.1807,0.40307,0.7946,0.03741,0.0,0.23004,0.909,0.767,4,4,1.0
48489950600,2313,794,0.21444,0.10202,0.06645,63500,0.24543,0.44081,0.09068,0.05231,0.91613,0.08257,0.08891,0.0,0.16946,0.05404,0.70084,0.10076,0.0,0.4471,0.72,0.625,3,3,1.0
48489950300,6878,1735,0.34534,0.06167,0.09745,48700,0.35419,0.2317,0.2513,0.0916,0.95929,0.05842,0.0759,0.00116,0.1449,0.39796,0.80927,0.02824,0.0,0.19078,0.879,0.74,4,4,1.0
48419950300,4124,1635,0.17164,0.04281,0.06712,78800,0.25309,0.30826,0.07951,0.05238,0.41222,0.1305,0.39622,0.01673,0.11622,0.15487,0.74973,0.0055,0.0,0.19327,0.565,0.532,3,3,1.0
48419950200,3615,1383,0.20575,0.00868,0.07106,86100,0.14231,0.34129,0.15184,0.07165,0.41494,0.0146,0.36074,0.00775,0.31091,0.34179,0.83807,0.12943,0.0,0.23644,0.798,0.678,4,4,1.0
48029131700,1190,291,0.05309,0.0,0.07255,-1,0.0,0.00344,0.08247,0.08824,0.33529,0.00461,0.0,0.03445,0.14412,0.99826,0.97353,0.00687,0.0,0.01031,0.275,0.371,2,2,1.0
48029140100,1441,437,0.15094,0.06636,0.03094,158100,0.2692,0.29748,0.07094,0.04719,0.86884,0.08157,0.0,0.03956,0.22655,0.28685,0.8885,0.13501,0.09173,0.23341,0.821,0.696,4,4,1.0
48029140200,2867,804,0.22036,0.11194,0.01149,155700,0.34119,0.25622,0.10945,0.03453,0.9264,0.10079,0.0,0.04081,0.22989,0.26364,0.93008,0.16294,0.02027,0.28483,0.827,0.701,4,4,1.0
48029140300,3280,1023,0.31655,0.10166,0.04257,98100,0.40304,0.26197,0.15054,0.04238,0.95762,0.12289,0.01382,0.0,0.11658,0.34695,0.97323,0.18866,0.12949,0.33529,0.92,0.777,4,4,1.0
48029140500,4196,1313,0.25656,0.0556,0.06852,96100,0.28179,0.29855,0.24372,0.11153,0.82054,0.03138,0.00962,0.00214,0.09759,0.3038,0.98144,0.1051,0.04038,0.23382,0.978,0.86,4,4,1.0
48029140700,4937,1783,0.2324,0.11049,0.04222,115700,0.1924,0.2793,0.12451,0.04659,0.89386,0.04398,0.01459,0.0,0.10312,0.38505,0.96831,0.19181,0.07031,0.26304,0.871,0.734,4,4,1.0
48029140800,5374,1570,0.20376,0.02229,0.03681,78600,0.35669,0.18217,0.16051,0.05415,0.9265,0.16132,0.00839,0.00186,0.12143,0.34359,1.0,0.1293,0.05006,0.18153,0.859,0.725,4,4,1.0
48029140900,1976,718,0.29049,0.05989,0.0673,86700,0.29101,0.34262,0.17549,0.07237,0.85779,0.07365,0.00649,0.0,0.06753,0.27885,1.0,0.16295,0.05063,0.21727,0.949,0.813,4,4,1.0
48029141000,3553,1319,0.31523,0.11827,0.02974,89100,0.36598,0.19864,0.10235,0.05319,0.90543,0.06956,0.0,0.0,0.06586,0.5235,0.96388,0.3116,0.11695,0.33813,0.856,0.723,4,4,1.0
48005000400,4721,2032,0.12928,0.06398,0.03723,91100,0.31035,0.30512,0.15797,0.02987,0.46918,0.03231,0.09554,0.08092,0.14478,0.53215,0.89394,0.17274,0.0,0.1747,0.809,0.686,4,4,1.0
48029191815,4227,1596,0.0511,0.02068,0.02307,325200,0.05501,0.1416,0.07143,0.04164,0.5207,0.02197,0.0,0.0,0.07532,0.24414,0.54693,0.01065,0.0,0.06955,0.074,0.221,1,1,1.0
48005000700,3894,1204,0.27789,0.04817,0.203,63800,0.20691,0.13538,0.14701,0.19697,0.66769,0.10042,0.01299,0.01489,0.08021,0.61444,0.84645,0.07392,0.0,0.09884,0.861,0.726,4,4,1.0
48005000500,4022,1424,0.38039,0.10463,0.09701,65400,0.22153,0.26896,0.30056,0.06738,0.86425,0.04505,0.05825,0.00448,0.13592,0.6521,0.90898,0.13483,0.0,0.24719,0.956,0.822,4,4,1.0
48005001200,2380,1020,0.19874,0.02255,0.10184,76900,0.15711,0.37745,0.1598,0.03824,0.02731,0.0,0.37117,0.0,0.48769,0.19118,0.77599,0.03824,0.0,0.22157,0.54,0.517,3,3,1.0
48005000102,5083,1927,0.06748,0.02335,0.01584,188500,0.07422,0.21173,0.20758,0.05843,0.10958,0.01087,0.25614,0.0,0.10746,0.19831,0.50069,0.06954,0.0,0.08044,0.375,0.426,2,2,1.0
48005000800,5422,2005,0.16691,0.00698,0.10532,121700,0.15044,0.25586,0.19551,0.0675,0.46127,0.0265,0.03384,0.01531,0.13015,0.27346,0.918,0.00848,0.0,0.10773,0.58,0.541,3,3,1.0
48005000600,6443,1691,0.27327,0.00651,0.04525,78200,0.30667,0.18096,0.25665,0.06379,0.84557,0.10096,0.12367,0.06581,0.14293,0.42266,0.94475,0.0207,0.0135,0.12478,0.818,0.693,4,4,1.0
48005001300,5299,2181,0.18773,0.03301,0.07299,74700,0.15718,0.31224,0.13984,0.07756,0.05945,0.0,0.32916,0.0,0.19698,0.32667,0.69109,0.02889,0.0,0.1669,0.608,0.559,3,3,1.0
48453000203,2633,907,0.28884,0.0,0.02922,-1,0.06497,0.02977,0.0,0.01595,0.42385,0.00733,0.0,0.33726,0.07637,1.0,0.3279,0.0882,0.12654,0.00772,0.348,0.411,2,2,1.0
48453000302,5550,3181,0.25128,0.0,0.04729,601900,0.00584,0.0679,0.01069,0.02108,0.40505,0.01914,0.00415,0.00577,0.11957,0.73559,0.96236,0.21566,0.10502,0.0415,0.42,0.451,2,2,1.0
48453000401,4188,1975,0.25044,0.01165,0.04779,406100,0.02374,0.1038,0.03443,0.01815,0.33978,0.01751,0.0,0.05802,0.10916,0.73485,0.69418,0.07494,0.03582,0.03899,0.426,0.454,2,2,1.0
48085031646,5424,1995,0.01696,0.00451,0.03197,717100,0.00652,0.19098,0.02607,0.03558,0.34882,0.02294,0.0,0.0,0.09029,0.20372,0.67624,0.0,0.0,0.0,0.017,0.116,1,1,1.0
48085031647,3388,1369,0.00889,0.00657,0.03303,494700,0.0479,0.22425,0.06063,0.08501,0.3598,0.04,0.0,0.00443,0.1023,0.45449,0.92066,0.02484,0.01556,0.04529,0.469,0.478,2,2,1.0
48085031649,5016,2241,0.03176,0.03168,0.06256,552000,0.01971,0.34761,0.02588,0.03369,0.36483,0.03652,0.0,0.00199,0.11423,0.30983,0.77154,0.05489,0.0,0.07854,0.336,0.404,2,2,1.0
48453001503,4927,2297,0.09154,0.01959,0.06761,378000,0.0613,0.07488,0.04745,0.02557,0.51106,0.02562,0.00398,0.0,0.08632,0.64786,0.6973,0.06791,0.11256,0.02917,0.422,0.452,2,2,1.0
48453001402,2247,1234,0.06854,0.0,0.04324,754600,0.05635,0.16288,0.02269,0.04361,0.25679,0.0,0.0,0.0,0.17623,0.27103,0.77971,0.05835,0.04958,0.03647,0.161,0.298,1,1,1.0
48453001504,6770,2911,0.06967,0.0,0.01911,477000,0.02998,0.05943,0.03573,0.09394,0.29557,0.00636,0.0,0.01905,0.04714,0.4668,0.56334,0.03504,0.05031,0.03813,0.259,0.361,2,2,1.0
48453001505,4909,2463,0.03711,0.01096,0.01844,450200,0.03785,0.16078,0.04182,0.02628,0.24262,0.0,0.0,0.00265,0.04201,0.55964,0.85492,0.04344,0.03331,0.10028,0.259,0.361,2,2,1.0
48453001501,5822,2337,0.02027,0.01241,0.06759,557300,0.04035,0.22593,0.03252,0.04809,0.18602,0.01335,0.00618,0.00498,0.09664,0.17935,0.94936,0.04065,0.05012,0.02311,0.348,0.411,2,2,1.0
48453001602,3133,1533,0.12225,0.01109,0.02294,688500,0.00793,0.08219,0.01566,0.07341,0.42515,0.01378,0.0,0.0,0.1431,0.68975,0.86193,0.0561,0.14853,0.0137,0.38,0.429,2,2,1.0
48113016633,6601,2162,0.16482,0.0,0.05201,255800,0.09,0.12581,0.23636,0.04802,0.96122,0.01735,0.0,0.0,0.0,0.18452,0.29556,0.0,0.01501,0.05365,0.241,0.351,1,1,1.0
48113011603,3602,843,0.1688,0.04508,0.01624,114100,0.48259,0.09253,0.18149,0.13215,0.90949,0.19322,0.18571,0.0,0.07363,0.28956,0.83626,0.09253,0.0,0.31791,0.773,0.661,4,4,1.0
48113014207,1584,946,0.01263,0.0,0.06391,-1,0.0,0.05814,0.0148,0.07828,0.55556,0.06164,0.0,0.0,0.19831,1.0,0.18559,0.06871,0.01166,0.08985,0.464,0.475,2,2,1.0
48113017005,4807,1232,0.21955,0.0,0.02757,120800,0.34232,0.0836,0.2638,0.10422,0.75993,0.15978,0.35678,0.01456,0.1066,0.26114,0.60261,0.01218,0.0,0.14448,0.561,0.529,3,3,1.0
48113017009,5117,1297,0.29138,0.0,0.00679,25700,0.48646,0.06554,0.31689,0.11315,0.81239,0.27215,0.91888,0.0,0.06892,0.4229,0.67983,0.02313,0.0,0.07247,0.553,0.524,3,3,1.0
48113017007,6024,1542,0.26345,0.0,0.11234,98400,0.3843,0.18158,0.35992,0.10807,0.84213,0.13419,0.38457,0.0,0.0,0.26594,0.73411,0.0,0.0,0.12192,0.514,0.502,3,3,1.0
48113017706,4721,1602,0.08748,0.09176,0.03371,162600,0.19939,0.31149,0.10737,0.06122,0.69858,0.08597,0.0,0.0,0.0105,0.12391,0.92835,0.0,0.0,0.0231,0.34,0.407,2,2,1.0
48113017817,3157,1261,0.01806,0.0,0.00809,-1,0.0625,0.06106,0.16416,0.14222,0.66994,0.04431,0.0,0.0,0.06245,0.98765,0.9658,0.01507,0.0,0.05948,0.418,0.45,2,2,1.0
48113018158,4168,1387,0.13676,0.0,0.11431,320700,0.10095,0.10382,0.12257,0.08709,0.64539,0.02313,0.0,0.0,0.0,0.41363,0.74405,0.07282,0.0,0.01009,0.34,0.407,2,2,1.0
48113017313,3713,977,0.03151,0.0,0.03311,226900,0.06972,0.14432,0.1781,0.06598,0.82198,0.01586,0.0,0.0,0.0,0.18556,0.12692,0.0,0.0,0.02764,0.08,0.228,1,1,1.0
48113018154,5411,1984,0.10257,0.09829,0.07707,226200,0.17106,0.24244,0.10534,0.07392,0.42543,0.01876,0.0756,0.0,0.0,0.17076,0.49748,0.00554,0.0,0.04486,0.402,0.442,2,2,1.0
48113018157,4403,1348,0.03225,0.0,0.01728,258800,0.04391,0.16098,0.24777,0.02907,0.70883,0.0662,0.0,0.0,0.0,0.29048,0.48665,0.01039,0.00996,0.0,0.189,0.316,1,1,1.0
48453002002,3243,1378,0.06691,0.01742,0.03116,352100,0.08302,0.14514,0.09869,0.07185,0.35523,0.02458,0.0,0.0,0.04966,0.41073,0.94276,0.02104,0.00314,0.04862,0.37,0.423,2,2,1.0
48453002004,2623,1855,0.14335,0.00216,0.02001,416300,0.04685,0.03612,0.04097,0.01029,0.38849,0.0181,0.0,0.0,0.08711,0.92337,0.61073,0.10243,0.03075,0.06846,0.348,0.411,2,2,1.0
48121020404,4607,1731,0.17568,0.0,0.01594,233700,0.07357,0.12132,0.08781,0.07684,0.44367,0.04162,0.0226,0.00564,0.09038,0.55228,0.60851,0.04159,0.0,0.03813,0.325,0.398,2,2,1.0
48121020129,2616,787,0.11162,0.0737,0.1625,308400,0.19464,0.41677,0.04701,0.03135,0.3104,0.08998,0.39454,0.0,0.13989,0.10015,0.49945,0.02922,0.0,0.12071,0.475,0.481,2,2,1.0
48121020116,5030,2041,0.04686,0.01225,0.03306,240400,0.02689,0.26066,0.0539,0.05447,0.12624,0.00189,0.0385,0.0,0.00536,0.26143,0.38158,0.04312,0.0,0.07496,0.136,0.279,1,1,1.0
48121020123,4339,1306,0.03941,0.0,0.02227,249600,0.02145,0.19602,0.06738,0.12399,0.44365,0.0,0.04351,0.0,0.06847,0.15326,0.14479,0.0,0.00522,0.02144,0.14,0.282,1,1,1.0
48121021530,3075,1159,0.01203,0.0,0.08595,188000,0.04504,0.10267,0.07248,0.17821,0.52033,0.03641,0.0,0.0,0.05,0.1948,0.63443,0.0,0.0,0.12425,0.151,0.291,1,1,1.0
48121021655,1596,1165,0.05702,0.0,0.0,597300,0.03097,0.0,0.0,0.0,0.23246,0.0,0.0,0.0,0.05821,0.76253,0.01859,0.0,0.0,0.09871,0.013,0.092,1,1,1.0
48121021417,2638,836,0.01175,0.0,0.0,303700,0.02598,0.26316,0.0,0.05534,0.41926,0.0,0.02033,0.0,0.0,0.19295,0.44737,0.0,0.0,0.01555,0.015,0.105,1,1,1.0
48121021419,4739,1583,0.05399,0.0,0.05078,219700,0.08561,0.15035,0.09602,0.10171,0.33762,0.0303,0.05945,0.0,0.05886,0.26271,0.63674,0.00758,0.0,0.08275,0.21,0.332,1,1,1.0
48121021420,3208,1114,0.03959,0.02603,0.0117,254200,0.04762,0.23878,0.20287,0.01714,0.22537,0.0,0.0,0.0,0.0,0.26091,0.62837,0.0,0.01834,0.06284,0.219,0.337,1,1,1.0
48121021421,3195,1223,0.05227,0.00899,0.05095,189000,0.15173,0.09812,0.07686,0.02347,0.28858,0.00897,0.0,0.0,0.05851,0.16307,0.84911,0.0,0.0,0.04906,0.038,0.169,1,1,1.0
48121020320,5808,1825,0.02342,0.0,0.01422,255400,0.02305,0.13534,0.05918,0.07886,0.43475,0.01794,0.00995,0.0,0.0445,0.17321,0.08848,0.0526,0.0,0.01041,0.078,0.225,1,1,1.0
48121020317,3437,1169,0.13968,0.0,0.0,452000,0.07807,0.22583,0.0231,0.06517,0.1545,0.00903,0.11256,0.0,0.04649,0.0,0.36949,0.0,0.0,0.0,0.02,0.12,1,1,1.0
48121020314,8250,2787,0.01575,0.00431,0.07551,275800,0.06061,0.16792,0.05992,0.0697,0.26158,0.01277,0.06304,0.01442,0.03464,0.09593,0.26152,0.0,0.00146,0.08827,0.178,0.31,1,1,1.0
48121021653,1653,673,0.06534,0.0,0.03451,455100,0.02463,0.07429,0.04606,0.13975,0.65275,0.02883,0.03704,0.0,0.16914,0.53842,0.06049,0.0,0.0,0.05201,0.162,0.299,1,1,1.0
48121020316,3658,1186,0.0175,0.0,0.00592,547600,0.01583,0.15514,0.01518,0.0,0.04593,0.01258,0.0,0.01258,0.10355,0.04236,0.50265,0.0,0.0,0.01771,0.01,0.062,1,1,1.0
48121020318,5353,1741,0.02615,0.0,0.04475,296700,0.03015,0.16198,0.03848,0.05829,0.15561,0.0119,0.0,0.0,0.03812,0.17243,0.08508,0.0,0.0,0.01091,0.016,0.111,1,1,1.0
48121021423,3315,1115,0.00814,0.0,0.05584,224900,0.11759,0.07713,0.10314,0.03198,0.35867,0.01839,0.0,0.0,0.0,0.20392,0.1991,0.00987,0.0,0.0,0.033,0.159,1,1,1.0
48121021642,3487,2178,0.04502,0.0,0.00719,425600,0.03944,0.05142,0.17447,0.0585,0.59621,0.00944,0.0,0.0,0.06524,0.86091,0.62661,0.02433,0.05373,0.10331,0.424,0.453,2,2,1.0
48121021415,7780,2606,0.06478,0.0,0.02971,267400,0.06736,0.18841,0.02916,0.11684,0.43766,0.04395,0.11123,0.0,0.0496,0.23008,0.27389,0.01074,0.0,0.02571,0.122,0.268,1,1,1.0
48121021650,4833,1670,0.05504,0.0,0.05925,438200,0.06575,0.06287,0.05988,0.06187,0.71839,0.06065,0.0,0.0,0.06127,0.33168,0.05396,0.0,0.00775,0.0006,0.12,0.267,1,1,1.0
48121021539,7644,2137,0.0331,0.0,0.00858,452800,0.05357,0.08283,0.0964,0.03898,0.48744,0.00163,0.0,0.0,0.06272,0.07051,0.05044,0.00655,0.0,0.0,0.014,0.104,1,1,1.0
48121021529,4327,1373,0.02766,0.00655,0.02392,446000,0.06288,0.13765,0.06482,0.03675,0.419,0.03431,0.0,0.03906,0.08099,0.21068,0.10977,0.02331,0.00135,0.0,0.132,0.275,1,1,1.0
48113018300,6954,2101,0.21603,0.0595,0.0547,135000,0.35491,0.16802,0.13279,0.06342,0.76057,0.17181,0.0,0.0,0.0608,0.40696,0.97675,0.01951,0.02612,0.12946,0.766,0.656,4,4,1.0
48113018401,4098,1472,0.19473,0.00272,0.0338,169500,0.26752,0.19769,0.17188,0.08272,0.71645,0.20484,0.02195,0.0,0.10244,0.45266,0.9872,0.05978,0.02117,0.06658,0.787,0.671,4,4,1.0
48113018402,4364,1327,0.25638,0.00754,0.04606,208700,0.24324,0.27054,0.08968,0.07951,0.61893,0.12223,0.0,0.02131,0.0602,0.22594,0.95822,0.0309,0.02688,0.08139,0.695,0.61,3,3,1.0
48113018403,1569,580,0.08031,0.02241,0.01659,-1,0.23503,0.08621,0.21897,0.13958,0.8037,0.12074,0.0,0.0,0.01861,1.0,0.92217,0.10517,0.13054,0.1,0.873,0.735,4,4,1.0
48113018600,3753,1342,0.16257,0.01267,0.06713,156000,0.14456,0.22131,0.09314,0.09539,0.65148,0.08807,0.0,0.0,0.04416,0.3725,0.99288,0.02235,0.0,0.03353,0.477,0.482,2,2,1.0
48113018700,7040,1930,0.20455,0.0399,0.04201,128900,0.38685,0.16269,0.1715,0.08722,0.84517,0.19483,0.0,0.0,0.06128,0.36563,0.94261,0.03316,0.01128,0.16373,0.803,0.682,4,4,1.0
