BG2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
480079501012,882,341,0.48794,0.0,0.14163,290400,0.09801,0.29619,0.21994,0.16553,0.0,0.0,0.031,0.0,0.54043,0.45805,0.46765,0.13196,0.0,0.17889,0.793,0.661,4,4,1.0
480079501021,800,363,0.0725,0.14601,0.19141,133500,0.08824,0.60055,0.02204,0.0225,0.25,0.01279,0.29587,0.0,0.4,0.28125,0.20165,0.01377,0.0,0.09917,0.566,0.521,3,3,1.0
480079505022,1764,790,0.52191,0.0,0.63505,140500,0.01494,0.31266,0.08354,0.04422,0.47336,0.0,0.49503,0.00397,0.28636,0.61468,0.60524,0.28101,0.0,0.27089,0.732,0.621,3,3,1.0
480079501022,954,449,0.00943,0.0,0.0,208000,0.00609,0.45657,0.01114,0.02096,0.08595,0.0,0.05313,0.0,0.14801,0.18134,0.53321,0.0,0.08916,0.12695,0.258,0.354,2,2,1.0
480079501032,318,155,0.0,0.0,0.0,153600,0.0,0.41935,0.0,0.0,0.0,0.0,0.04793,0.0,0.66231,0.0,0.57298,0.0,0.0,0.0,0.027,0.134,1,1,1.0
480079503021,1562,581,0.08652,0.0,0.03214,30400,0.05051,0.358,0.12565,0.08963,0.21831,0.0,0.0303,0.04545,0.16162,0.45406,0.46032,0.0,0.0,0.0,0.359,0.412,2,2,1.0
480079503022,1793,689,0.04353,0.07692,0.0,104000,0.06109,0.35559,0.17707,0.0,0.14222,0.0,0.0,0.03904,0.14728,0.19907,0.57054,0.0,0.0,0.02758,0.215,0.327,1,1,1.0
480079501031,229,185,0.27948,0.0,0.0,-1,0.0,0.18919,0.0,0.0,0.21397,0.0,0.19604,0.0,0.59251,0.46725,0.61013,0.0,0.0,0.2973,0.099,0.235,1,1,1.0
480079504004,1152,379,0.41427,0.18997,0.05656,140600,0.30891,0.42744,0.18997,0.06771,0.71701,0.07821,0.03476,0.06337,0.22495,0.29842,0.7771,0.26121,0.0,0.19261,0.978,0.844,4,4,1.0
480079505012,1053,505,0.05983,0.03366,0.11667,148400,0.08733,0.31683,0.04554,0.0,0.05033,0.0,0.15615,0.0,0.20347,0.0,0.69716,0.03366,0.0,0.24158,0.388,0.428,2,2,1.0
480079503011,1019,409,0.12187,0.10024,0.03967,27800,0.0821,0.49878,0.02445,0.0,0.22866,0.0,0.0,0.1423,0.44879,0.25172,0.80997,0.10513,0.0,0.05134,0.55,0.513,3,3,1.0
480079503012,1562,802,0.2388,0.02618,0.03605,121500,0.31825,0.24065,0.1995,0.01344,0.63764,0.0013,0.44211,0.00512,0.26892,0.0592,0.64631,0.0,0.0,0.16708,0.523,0.498,3,3,1.0
480079503013,1468,438,0.48365,0.05251,0.08833,37300,0.25379,0.41781,0.05936,0.04155,0.74319,0.18195,0.28364,0.0,0.09317,0.09741,0.86749,0.0,0.0,0.05251,0.556,0.516,3,3,1.0
480079505021,1024,324,0.49707,0.10802,0.0,135000,0.32327,0.16358,0.08333,0.07324,0.58594,0.0,0.61055,0.0,0.18593,0.22559,0.27136,0.0,0.0,0.0,0.342,0.403,2,2,1.0
480079504002,1249,447,0.13131,0.0,0.01758,185700,0.06599,0.42058,0.06264,0.00881,0.46277,0.0,0.0516,0.0,0.20463,0.05364,0.93238,0.0,0.0,0.12081,0.146,0.277,1,1,1.0
480079504003,544,218,0.03676,0.0,0.02141,93300,0.09128,0.24771,0.0,0.0,0.24265,0.08088,0.0,0.0,0.68175,0.04779,0.62774,0.0,0.0,0.06422,0.072,0.204,1,1,1.0
480079505032,249,85,0.0,0.0,0.0,256400,0.0,0.21176,0.0,0.40161,0.0,0.0,0.74031,0.0,0.67054,0.0,0.77519,0.0,0.0,0.0,0.079,0.213,1,1,1.0
480090201001,1695,629,0.0177,0.01272,0.01802,170600,0.01787,0.38315,0.06041,0.03304,0.09027,0.00366,0.0,0.0,0.01872,0.0354,0.75195,0.01749,0.0,0.062,0.231,0.337,1,1,1.0
480090201002,1053,464,0.12536,0.11422,0.04401,84800,0.06495,0.36207,0.0,0.04843,0.02564,0.0,0.13408,0.01614,0.13594,0.0,0.65363,0.0,0.0,0.11853,0.273,0.363,2,2,1.0
480090202001,725,346,0.03315,0.01445,0.03429,91900,0.1653,0.40751,0.04335,0.02345,0.12414,0.0,0.15199,0.0,0.40242,0.18483,0.91364,0.06936,0.0,0.3237,0.532,0.503,3,3,1.0
480090202002,1167,419,0.24679,0.03819,0.10101,-1,0.14971,0.26253,0.14081,0.08055,0.07712,0.0,0.13963,0.0,0.13963,0.39931,0.88296,0.05012,0.0,0.25776,0.786,0.656,4,4,1.0
480090202003,637,259,0.17425,0.0,0.1391,156600,0.0621,0.25097,0.11969,0.05651,0.12873,0.0,0.01361,0.0,0.11905,0.17896,0.86395,0.0,0.0,0.139,0.268,0.36,2,2,1.0
480090203001,1531,551,0.08034,0.05445,0.01055,172900,0.1498,0.31942,0.08167,0.05617,0.22992,0.04844,0.16176,0.0,0.09967,0.14174,0.86438,0.02359,0.0,0.12523,0.574,0.526,3,3,1.0
480090203002,812,339,0.09236,0.0236,0.01408,250000,0.0737,0.25959,0.0826,0.04187,0.11946,0.0,0.14663,0.0,0.1851,0.25369,0.85096,0.0354,0.0,0.0472,0.407,0.438,2,2,1.0
480119501001,595,216,0.09916,0.00926,0.01852,163800,0.05048,0.25,0.0463,0.10756,0.01345,0.0,0.06513,0.0,0.17241,0.11765,0.91188,0.0,0.0,0.18519,0.296,0.377,2,2,1.0
480119501002,722,256,0.07133,0.01953,0.0,109400,0.098,0.26172,0.10547,0.07479,0.13435,0.01198,0.09153,0.0,0.1322,0.1385,0.9661,0.0,0.0,0.03906,0.306,0.383,2,2,1.0
480119501003,633,248,0.04696,0.03629,0.0,145600,0.11416,0.34677,0.06855,0.00632,0.18799,0.0,0.18487,0.09163,0.30532,0.34783,0.88515,0.18952,0.0,0.20161,0.632,0.559,3,3,1.0
480139602041,1991,617,0.0,0.0,0.0486,-1,0.07533,0.15235,0.01459,0.05575,0.67253,0.01809,0.43899,0.0,0.13464,0.12456,0.6676,0.06321,0.0,0.01297,0.269,0.361,2,2,1.0
480090203003,509,246,0.09574,0.04065,0.0,119000,0.09164,0.5,0.05691,0.0609,0.11002,0.00209,0.0,0.05894,0.12143,0.06681,0.98214,0.03659,0.06912,0.17073,0.665,0.579,3,3,1.0
480090203004,625,260,0.29557,0.07692,0.0,135800,0.12565,0.18846,0.13462,0.0992,0.1376,0.02131,0.1,0.0256,0.21212,0.47619,0.80303,0.10385,0.0,0.28462,0.848,0.704,4,4,1.0
480139601011,2579,587,0.11408,0.0,0.21036,97600,0.34505,0.18569,0.18228,0.09732,0.77898,0.13488,0.48732,0.0,0.21629,0.00892,0.67557,0.0,0.0,0.06474,0.513,0.493,3,3,1.0
480139601021,2349,550,0.10473,0.04545,0.0,174400,0.36347,0.31091,0.08,0.13751,0.86675,0.01826,0.37803,0.0,0.21541,0.77182,0.8117,0.06909,0.0,0.21091,0.878,0.729,4,4,1.0
480139602032,1434,420,0.0802,0.02143,0.12426,102800,0.25219,0.29286,0.23095,0.00558,0.85286,0.01332,0.41037,0.0,0.09287,0.27057,0.7689,0.02619,0.0,0.22143,0.709,0.606,3,3,1.0
480139601012,1092,420,0.12363,0.0,0.0,67500,0.02524,0.3119,0.1,0.11081,0.53663,0.02369,0.44064,0.0,0.15493,0.15568,0.73441,0.04762,0.0,0.0881,0.49,0.481,2,2,1.0
480139601022,1519,559,0.01712,0.04651,0.11648,34600,0.12661,0.29696,0.0,0.07242,0.5293,0.01065,0.53899,0.0,0.0312,0.46741,0.80416,0.0,0.0,0.07335,0.428,0.448,2,2,1.0
480139601023,732,397,0.17472,0.0,0.0,165400,0.22,0.34005,0.05542,0.0,0.5082,0.0929,0.15,0.0,0.13696,0.1612,0.58043,0.06045,0.0,0.28967,0.416,0.442,2,2,1.0
480139602031,1326,372,0.23288,0.0,0.00709,89900,0.10119,0.16667,0.22312,0.01885,0.66667,0.0,0.37844,0.04977,0.21353,0.31111,0.82875,0.04032,0.0,0.08333,0.482,0.477,2,2,1.0
480139602042,1406,352,0.06188,0.0,0.02586,89500,0.26667,0.17898,0.32386,0.10882,0.63798,0.0,0.44946,0.0,0.24301,0.02418,0.71183,0.1108,0.0,0.02557,0.576,0.527,3,3,1.0
480139602051,5750,1714,0.18139,0.07876,0.07259,87700,0.2466,0.22987,0.13827,0.07252,0.82939,0.07163,0.47504,0.0,0.11786,0.16765,0.53577,0.05543,0.0,0.12485,0.801,0.667,4,4,1.0
480139602061,2348,505,0.0822,0.02376,0.0,-1,0.47663,0.09109,0.1505,0.06729,0.83986,0.12146,0.50931,0.0,0.14552,0.18015,0.72081,0.0,0.0,0.06337,0.455,0.463,2,2,1.0
480139602062,1991,734,0.0,0.0,0.06275,91400,0.15336,0.5218,0.17166,0.03466,0.78001,0.04839,0.25907,0.0,0.04922,0.03164,0.66192,0.0,0.0,0.10082,0.328,0.396,2,2,1.0
480139602063,1692,544,0.013,0.02206,0.05563,114300,0.10433,0.11949,0.07169,0.03487,0.73582,0.32333,0.6585,0.0,0.21614,0.00709,0.4366,0.0,0.0,0.19853,0.315,0.388,2,2,1.0
480139603001,1992,716,0.26505,0.01536,0.08827,195200,0.14725,0.10615,0.18017,0.10442,0.82932,0.02298,0.17139,0.0246,0.11714,0.5054,0.79162,0.05726,0.0,0.17598,0.852,0.707,4,4,1.0
480139603002,1639,432,0.05003,0.03241,0.05478,130000,0.2544,0.29167,0.13657,0.01281,0.93594,0.02658,0.27386,0.0,0.10373,0.15009,0.73444,0.0,0.0,0.09028,0.432,0.45,2,2,1.0
480139604011,1496,466,0.19118,0.04936,0.04305,220800,0.40077,0.20386,0.07511,0.04612,0.78142,0.04835,0.40338,0.0,0.1257,0.19452,0.6454,0.07511,0.0,0.25322,0.72,0.613,3,3,1.0
480139604012,876,259,0.17808,0.05019,0.06604,85900,0.34949,0.40541,0.0,0.19521,0.81849,0.08369,0.25271,0.0,0.06498,0.42237,0.97834,0.06564,0.0,0.27413,0.875,0.726,4,4,1.0
480139604031,380,128,0.50746,0.0,0.0,96900,0.23585,0.0,0.54688,0.16842,0.68684,0.08228,0.18937,0.11842,0.57475,0.53134,0.81063,0.34375,0.0,0.0,0.732,0.621,3,3,1.0
480139604032,487,224,0.22998,0.0,0.0,53200,0.22376,0.27232,0.0,0.07803,0.74949,0.0,0.5136,0.0,0.32326,0.6386,0.86707,0.36607,0.0,0.29018,0.623,0.554,3,3,1.0
480139604033,3115,1024,0.06418,0.07715,0.03582,83000,0.16737,0.41406,0.08594,0.06421,0.47929,0.01887,0.06443,0.05233,0.04388,0.46579,0.77218,0.0,0.0,0.2793,0.665,0.579,3,3,1.0
480139604041,4310,1309,0.02413,0.0,0.05767,-1,0.03818,0.33919,0.14515,0.11137,0.39861,0.0,0.06475,0.0,0.03679,0.17471,0.74246,0.02292,0.0,0.0275,0.407,0.438,2,2,1.0
480139604042,420,151,0.0,0.0,0.0,60400,0.17867,0.37748,0.33113,0.0,0.10476,0.0,0.48344,0.0,0.0,0.14286,1.0,0.09934,0.0,0.19205,0.375,0.421,2,2,1.0
480139605001,1547,503,0.19308,0.04771,0.0478,-1,0.32668,0.24056,0.23459,0.08016,0.67615,0.08925,0.30975,0.0,0.20912,0.08727,0.64465,0.07157,0.0,0.30417,0.855,0.709,4,4,1.0
480139605002,1019,374,0.27772,0.02406,0.09589,95000,0.29952,0.34759,0.0,0.03435,0.77233,0.04472,0.29545,0.0,0.22727,0.10697,0.84091,0.08021,0.0,0.19519,0.685,0.591,3,3,1.0
480139606021,1669,573,0.0,0.0,0.11494,111700,0.06581,0.18848,0.2007,0.12043,0.5009,0.0,0.15022,0.03475,0.15611,0.32775,0.57585,0.16056,0.0,0.17976,0.732,0.621,3,3,1.0
480139606023,599,265,0.04508,0.03019,0.04724,-1,0.24,0.50943,0.04906,0.00334,0.31219,0.03685,0.17577,0.0,0.37055,0.13689,0.63183,0.0566,0.0,0.07925,0.562,0.519,3,3,1.0
480157601001,1415,580,0.29349,0.06379,0.22057,-1,0.13438,0.1431,0.23966,0.10035,0.5576,0.04635,0.35489,0.01272,0.08517,0.36006,0.73817,0.05517,0.0,0.26552,0.911,0.756,4,4,1.0
480157602011,896,478,0.10603,0.03975,0.05861,143400,0.03376,0.19038,0.05439,0.0,0.4308,0.02679,0.38911,0.0,0.07004,0.1317,0.80934,0.05649,0.0,0.11925,0.42,0.444,2,2,1.0
480157602021,2445,947,0.09325,0.02429,0.0539,153100,0.03925,0.21436,0.04329,0.05726,0.3362,0.04599,0.25484,0.0,0.08236,0.11166,0.55039,0.06441,0.00161,0.08659,0.593,0.536,3,3,1.0
480157603011,942,542,0.04246,0.0738,0.03718,207700,0.07649,0.57011,0.02583,0.0138,0.11146,0.0366,0.03506,0.0,0.0,0.22293,0.71218,0.12362,0.0,0.23801,0.56,0.518,3,3,1.0
480157603021,1232,608,0.0,0.0,0.0,-1,0.05579,0.47039,0.26151,0.02597,0.32143,0.03333,0.2528,0.0,0.24284,0.03409,0.59402,0.0,0.0,0.0,0.176,0.298,1,1,1.0
480139606011,2191,639,0.13107,0.10016,0.25665,175300,0.40604,0.25352,0.14554,0.06481,0.73026,0.09224,0.19332,0.00411,0.11127,0.17278,0.49374,0.09077,0.0,0.31455,0.903,0.749,4,4,1.0
480139606012,1307,522,0.29686,0.18199,0.08565,262000,0.17509,0.34291,0.04981,0.01454,0.35884,0.07065,0.53692,0.0,0.19692,0.25708,0.71692,0.10536,0.0,0.13218,0.751,0.633,4,4,1.0
480139606022,938,442,0.0,0.0,0.0,144700,0.08065,0.28733,0.04072,0.0,0.15991,0.0,0.17795,0.0,0.30394,0.11727,1.0,0.0,0.0,0.0,0.055,0.184,1,1,1.0
480157601002,1163,439,0.11436,0.12528,0.06157,184700,0.1238,0.32574,0.05923,0.10404,0.55632,0.02207,0.11193,0.0,0.1945,0.12124,0.81101,0.05695,0.0,0.41686,0.79,0.659,4,4,1.0
480157602012,1060,383,0.23412,0.00522,0.07901,159800,0.13301,0.24543,0.27415,0.14906,0.60849,0.01109,0.25835,0.0,0.14699,0.08302,0.48552,0.05222,0.0,0.28721,0.789,0.658,4,4,1.0
480157602022,1867,646,0.23514,0.0,0.02162,127200,0.26751,0.12848,0.12539,0.15372,0.48902,0.08861,0.21916,0.0,0.06241,0.16176,0.81422,0.02012,0.0,0.05418,0.554,0.515,3,3,1.0
480157603012,1416,563,0.14548,0.0,0.01939,191400,0.20257,0.31972,0.15986,0.09322,0.60452,0.05296,0.27094,0.0,0.07553,0.32062,0.75205,0.12433,0.0,0.0,0.683,0.59,3,3,1.0
480157603022,2162,639,0.05319,0.0,0.05749,151200,0.18627,0.24257,0.22848,0.04533,0.69426,0.09932,0.25196,0.0,0.0,0.23173,0.55869,0.03286,0.0,0.24413,0.576,0.527,3,3,1.0
480157603023,1383,501,0.20758,0.06786,0.05245,225800,0.10554,0.35529,0.19561,0.06291,0.22993,0.0,0.15667,0.04555,0.03095,0.41136,0.48549,0.03792,0.0,0.07186,0.751,0.633,4,4,1.0
480157604001,1712,676,0.07126,0.00888,0.0,269500,0.06314,0.32249,0.03107,0.03621,0.25876,0.03636,0.1608,0.0,0.3206,0.21437,0.69749,0.0,0.0,0.09024,0.223,0.332,1,1,1.0
480157604002,1388,454,0.14625,0.04846,0.06752,279900,0.20169,0.32599,0.10793,0.01513,0.34582,0.04097,0.06352,0.0,0.17604,0.25,0.76225,0.03524,0.0,0.3326,0.678,0.587,3,3,1.0
480157604003,878,418,0.06353,0.0622,0.00224,233800,0.05166,0.57416,0.01914,0.00569,0.09909,0.00115,0.06207,0.03189,0.27931,0.01529,0.84483,0.0,0.0,0.15789,0.294,0.376,2,2,1.0
480157605011,1382,561,0.13025,0.0,0.08908,190200,0.13095,0.28877,0.12299,0.00724,0.25326,0.0605,0.41277,0.0,0.12617,0.10492,0.59657,0.0,0.0,0.13904,0.269,0.361,2,2,1.0
480157605012,2381,867,0.02862,0.04383,0.04357,143200,0.08585,0.36678,0.01384,0.06048,0.1428,0.0,0.04713,0.0168,0.19871,0.09355,0.57024,0.03691,0.0,0.12687,0.49,0.481,2,2,1.0
480157605013,576,212,0.15086,0.29245,0.0,207700,0.16262,0.5566,0.12264,0.02778,0.20139,0.0,0.0,0.19444,0.0,0.22629,1.0,0.0,0.0,0.0,0.296,0.377,2,2,1.0
480157605021,1217,429,0.08135,0.08392,0.03356,224000,0.16746,0.2634,0.03963,0.01479,0.20707,0.07006,0.11669,0.0,0.3047,0.05752,0.84279,0.04429,0.0,0.22844,0.552,0.514,3,3,1.0
480157605022,602,177,0.05814,0.0904,0.0,222100,0.1,0.10169,0.13559,0.0,0.4402,0.0,0.0,0.0,0.0,0.10465,0.85876,0.0,0.0,0.0,0.076,0.209,1,1,1.0
480157605023,1878,650,0.16337,0.11538,0.11323,340900,0.19614,0.36308,0.03077,0.05485,0.57934,0.0,0.18879,0.00639,0.0413,0.33601,0.84366,0.09231,0.0,0.27077,0.79,0.659,4,4,1.0
480157605024,1897,799,0.07591,0.0,0.09044,163500,0.13406,0.19524,0.09887,0.05271,0.35424,0.1074,0.15942,0.0,0.03502,0.56089,0.91546,0.0,0.0,0.39549,0.471,0.471,2,2,1.0
480179501011,261,92,0.0,0.0,0.0,227900,0.136,0.18478,0.0,0.0,1.0,0.0,0.36869,0.0,0.53535,0.15326,0.54545,0.43478,0.0,0.43478,0.322,0.392,2,2,1.0
480179501012,2554,845,0.12236,0.13964,0.0529,277000,0.23884,0.37041,0.18817,0.03681,0.60885,0.0687,0.0,0.01958,0.08451,0.15695,0.98592,0.19763,0.0,0.36805,0.889,0.737,4,4,1.0
480179501013,1479,312,0.1411,0.0,0.06357,-1,0.12458,0.23077,0.09295,0.12035,0.81609,0.06687,0.0,0.11832,0.20611,0.15491,0.89567,0.0,0.0,0.34295,0.546,0.511,3,3,1.0
480179501021,1316,404,0.1535,0.0,0.00904,234800,0.28589,0.25248,0.0495,0.12234,0.79635,0.02857,0.05643,0.0,0.08804,0.21201,0.97968,0.0,0.0,0.12129,0.416,0.442,2,2,1.0
480179501022,1080,342,0.06296,0.0,0.0,156000,0.25,0.11404,0.14035,0.04815,0.44907,0.28113,0.24419,0.0,0.43189,0.33611,0.73422,0.01754,0.0,0.13743,0.487,0.479,2,2,1.0
480179501023,226,61,0.0,0.0,0.0,172200,0.18584,0.47541,0.39344,0.15044,0.69912,0.0,0.27119,0.0,0.48305,0.69912,0.58475,0.0,0.0,0.0,0.499,0.486,2,2,1.0
480190001013,1939,634,0.07807,0.06151,0.05299,256400,0.0937,0.44164,0.18139,0.082,0.36823,0.0,0.20368,0.0,0.10325,0.05879,0.54738,0.03943,0.0,0.11672,0.654,0.573,3,3,1.0
480190001031,1184,411,0.36943,0.16788,0.0107,-1,0.14249,0.39173,0.16302,0.13598,0.38091,0.0,0.30106,0.03294,0.27641,0.35546,0.6338,0.0,0.0,0.34063,0.751,0.633,4,4,1.0
480190001034,1075,375,0.19802,0.08267,0.19552,194800,0.32766,0.544,0.03733,0.0,0.37023,0.17209,0.17794,0.06047,0.06015,0.18416,0.77444,0.0,0.0,0.23733,0.587,0.533,3,3,1.0
480190001041,1350,593,0.00148,0.0,0.27835,92700,0.00539,0.59359,0.0,0.0,0.06148,0.0,0.19189,0.0,0.19865,0.07852,0.67297,0.01349,0.0,0.02698,0.167,0.292,1,1,1.0
480190002001,448,218,0.02477,0.0,0.00571,178000,0.10989,0.45872,0.11927,0.04241,0.0,0.0,0.107,0.0,0.55144,0.20536,0.76337,0.0,0.0,0.11927,0.216,0.328,1,1,1.0
480190002002,1442,528,0.21706,0.03409,0.03373,196200,0.08167,0.22159,0.21591,0.01248,0.16366,0.0316,0.35229,0.21012,0.26768,0.17647,0.73786,0.0,0.0,0.12879,0.499,0.486,2,2,1.0
480190002003,655,254,0.05496,0.02756,0.0,182700,0.0,0.59055,0.0,0.04122,0.11603,0.0,0.15308,0.0,0.49503,0.09313,0.72565,0.0,0.0,0.24016,0.164,0.29,1,1,1.0
480190003011,717,307,0.5007,0.1987,0.17872,120900,0.07113,0.74267,0.0,0.0,0.17852,0.0,0.65957,0.0,0.27423,0.24965,0.72813,0.04235,0.0,0.15309,0.58,0.529,3,3,1.0
480190003012,918,366,0.03595,0.0,0.03909,112400,0.12783,0.39617,0.03005,0.02832,0.43028,0.04372,0.34753,0.0,0.17937,0.25163,0.49776,0.0,0.0,0.02732,0.211,0.324,1,1,1.0
480190003014,837,278,0.01912,0.0,0.0,219200,0.0506,0.43525,0.0,0.0,0.11589,0.0,0.39937,0.0,0.12579,0.0,0.75472,0.0,0.0,0.1259,0.047,0.172,1,1,1.0
480190003021,949,439,0.08535,0.0,0.0,103900,0.09116,0.37585,0.0,0.0,0.2803,0.03688,0.20957,0.0,0.0,0.02213,0.79954,0.0,0.0,0.02733,0.055,0.183,1,1,1.0
480190003022,2413,849,0.14795,0.0,0.03353,218700,0.1235,0.3404,0.07774,0.0116,0.24285,0.03522,0.38245,0.0,0.08017,0.04849,0.64572,0.0,0.0,0.17079,0.197,0.314,1,1,1.0
480190004001,762,276,0.22966,0.07971,0.14907,229400,0.17582,0.60507,0.07609,0.16404,0.26378,0.0,0.05231,0.0,0.44467,0.19291,0.84909,0.0,0.0,0.17754,0.671,0.583,3,3,1.0
480190004002,827,401,0.02539,0.01995,0.0,194800,0.13256,0.46135,0.0,0.04716,0.17654,0.01015,0.21053,0.0,0.36045,0.16687,0.85008,0.05486,0.0,0.21197,0.457,0.464,2,2,1.0
480190004003,853,409,0.16999,0.02934,0.21807,230700,0.04144,0.66748,0.0,0.03869,0.2286,0.0,0.0,0.0,0.38864,0.11606,0.65172,0.05379,0.0,0.08313,0.413,0.441,2,2,1.0
480219501012,1708,578,0.1329,0.0,0.0,186500,0.14214,0.24221,0.13841,0.06557,0.24766,0.07895,0.43849,0.0,0.08833,0.12822,0.7082,0.0,0.0,0.20415,0.308,0.384,2,2,1.0
480219501021,1378,405,0.01476,0.02716,0.05143,374800,0.24114,0.25432,0.0963,0.06023,0.59071,0.20927,0.27451,0.0,0.33824,0.09216,0.75,0.0,0.0,0.11852,0.505,0.489,3,3,1.0
480219504013,766,398,0.02058,0.0,0.10909,534100,0.11749,0.38442,0.0,0.0,0.16971,0.00131,0.0,0.24282,0.0,0.52414,0.56533,0.4397,0.0,0.23618,0.499,0.486,2,2,1.0
480190001011,2168,796,0.01001,0.00126,0.04143,182500,0.09506,0.40829,0.01382,0.0798,0.12869,0.0386,0.16865,0.03229,0.21032,0.31554,0.53571,0.0,0.0,0.02261,0.416,0.442,2,2,1.0
480190001012,802,356,0.14713,0.03371,0.01111,142200,0.1189,0.46348,0.04775,0.05486,0.25935,0.0,0.12016,0.0,0.27495,0.33292,0.88798,0.00843,0.0,0.17978,0.548,0.512,3,3,1.0
480190001032,1292,423,0.18979,0.0,0.18944,148600,0.07393,0.44917,0.06383,0.0,0.1695,0.0,0.24924,0.0,0.35714,0.14087,0.6079,0.0,0.0,0.29551,0.239,0.342,1,1,1.0
480190001033,751,260,0.39281,0.15769,0.0,219700,0.15368,0.23462,0.0,0.07723,0.1518,0.0,0.57062,0.0,0.26554,0.20772,0.53107,0.0,0.0,0.0,0.239,0.342,1,1,1.0
480190002004,624,195,0.0,0.0,0.0,117400,0.04872,0.54359,0.22564,0.0,0.26282,0.01122,0.26859,0.0,0.53237,0.15865,0.76019,0.0,0.0,0.05641,0.178,0.299,1,1,1.0
480190003013,764,329,0.13613,0.0,0.0,193800,0.09357,0.26444,0.07599,0.0,0.49215,0.0,0.69622,0.0,0.45977,0.19372,0.74548,0.0,0.0,0.20669,0.137,0.269,1,1,1.0
480219501011,3518,855,0.06168,0.0,0.00535,213200,0.23112,0.23041,0.02105,0.05969,0.52331,0.04444,0.3434,0.0,0.04362,0.21148,0.63087,0.05614,0.0,0.24327,0.422,0.445,2,2,1.0
480219503031,1455,442,0.23162,0.0,0.0,654300,0.11806,0.26697,0.40271,0.03643,0.56701,0.06205,0.05204,0.0,0.0,0.27904,0.45701,0.0,0.0,0.04299,0.273,0.363,2,2,1.0
480219503034,2356,520,0.07216,0.07885,0.0,-1,0.32498,0.16923,0.20577,0.03693,0.68888,0.02512,0.53688,0.0,0.10806,0.13879,0.78902,0.0,0.0,0.17308,0.451,0.461,2,2,1.0
480219501013,558,188,0.01792,0.0,0.05556,278800,0.3561,0.26596,0.16489,0.0,0.12007,0.0,0.21226,0.0,0.11321,0.0,0.53302,0.05319,0.0,0.07447,0.292,0.375,2,2,1.0
480219503032,733,257,0.2292,0.0,0.10989,500000,0.17454,0.2607,0.0,0.08049,0.60027,0.09199,0.16558,0.0,0.16558,0.0,0.28571,0.0,0.0,0.0,0.209,0.323,1,1,1.0
480219501022,1014,334,0.00986,0.02994,0.03586,123400,0.01445,0.28443,0.15269,0.06213,0.16667,0.01157,0.35792,0.0,0.08743,0.05917,0.65301,0.0,0.0,0.08982,0.319,0.39,2,2,1.0
480219503023,819,407,0.03316,0.06388,0.0,155400,0.06539,0.22359,0.08108,0.09646,0.03541,0.0,0.39335,0.0,0.20352,0.3956,0.54403,0.0,0.0,0.12531,0.358,0.411,2,2,1.0
480219501023,1459,435,0.15216,0.04828,0.13879,273400,0.15551,0.21379,0.11034,0.05415,0.28855,0.01159,0.31115,0.0,0.27621,0.21864,0.77537,0.08276,0.0,0.14713,0.736,0.624,3,3,1.0
480219502013,1633,452,0.04225,0.0,0.0,432800,0.26823,0.0885,0.07743,0.03307,0.7673,0.12476,0.12635,0.0,0.18412,0.20759,0.8556,0.05088,0.0,0.05088,0.345,0.404,2,2,1.0
480219503022,207,152,0.15459,0.21053,0.0,467600,0.0,0.80263,0.0,0.0,0.22222,0.0,0.27799,0.0,0.41313,0.22222,0.28958,0.0,0.0,0.21053,0.2,0.316,1,1,1.0
480219501024,0,0,0.0,0.0,0.0,365600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,<NA>,
480219502021,978,341,0.24769,0.05572,0.05317,215600,0.05946,0.1261,0.32551,0.06748,0.35685,0.0,0.0,0.11656,0.0,0.26505,0.90029,0.0,0.0,0.23167,0.487,0.479,2,2,1.0
480219504011,1247,474,0.00642,0.0,0.06533,616600,0.16041,0.45359,0.0,0.05774,0.47394,0.0,0.0,0.00642,0.19525,0.52785,0.75212,0.0,0.0,0.05907,0.269,0.361,2,2,1.0
480219502011,1056,216,0.27273,0.19444,0.0,80900,0.28852,0.68981,0.0,0.03504,0.97822,0.09323,0.07487,0.04167,0.42246,0.70059,0.98128,0.28704,0.0,0.46759,0.87,0.722,4,4,1.0
480219503033,2518,689,0.03654,0.03048,0.0163,589400,0.19349,0.31495,0.06241,0.05838,0.2498,0.0,0.18433,0.0,0.0,0.29865,0.43541,0.0,0.0,0.02903,0.233,0.338,1,1,1.0
480219504012,1545,667,0.02201,0.0,0.03257,572600,0.05176,0.10495,0.08096,0.06019,0.11262,0.0,0.0,0.0,0.15889,0.51262,0.59899,0.05397,0.0,0.05847,0.257,0.353,2,2,1.0
480219502012,924,393,0.02597,0.0,0.09847,360800,0.12199,0.29008,0.0,0.0,0.65801,0.06926,0.0,0.0,0.0,0.59957,0.90331,0.14758,0.0,0.30534,0.503,0.488,3,3,1.0
480219502022,3046,782,0.27708,0.01151,0.28123,648600,0.0989,0.14962,0.23274,0.08437,0.59619,0.01649,0.00125,0.0,0.02615,0.50197,0.53674,0.04348,0.0,0.04859,0.736,0.624,3,3,1.0
