BG2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
482150205121,0.20438,0.6142,0.0,-20323,-0.0,-75000,931,0.45559,1.09732,47.5,0.0,0.0,0.0,0.0,1.0,0.44792,0.61436,0.30556,0.45528,0.0,0.05539,0.18827,2.54,0.0,0.08113,0.31165,0.0,0.99424
482014335043,0.32656,0.03571,0.0,-13629,-0.0,-142777,736,0.72406,0.76488,27.5,0.36905,0.0,0.08418,0.0,0.91582,0.48376,0.60232,0.41071,0.49577,0.0,0.22222,1.0,3.08,0.10268,0.56779,0.44225,0.26761,0.99419
482150218041,0.26316,0.54962,0.04558,-16070,-0.0,-55700,742,0.47959,0.94634,52.4,0.86957,0.0,0.00366,0.0,0.95854,0.20244,0.62927,0.36641,0.73433,0.0,0.27222,0.54198,2.65,0.14885,0.29294,0.44179,0.0,0.99414
482012217021,0.34634,0.45648,0.0,-14899,-0.0,-69867,973,0.74448,0.8104,41.0,0.52787,0.0,0.02875,0.0,0.85216,0.29833,0.6256,0.34183,0.19305,0.35881,0.0,0.15074,3.1,0.0,0.41387,0.2529,0.04633,0.99408
480559602003,0.17955,0.78723,0.0,-5668,-0.0,-133000,769,0.25822,1.01908,40.2,,0.0,0.19618,0.0167,0.33453,0.00537,0.83721,0.13475,0.69841,0.0,0.0,0.76596,2.28,0.03546,0.20674,0.11111,0.0,0.99403
482012119003,0.22496,0.45567,0.23516,-15610,-0.03546,-130200,845,0.54874,0.98729,44.8,0.70312,0.0,0.0,0.02242,0.89387,0.21875,0.60762,0.56738,0.19403,0.0,0.109,0.35284,2.37,0.0195,0.34725,0.26269,0.22388,0.99397
484790003001,0.16667,0.36702,0.0,-12429,-0.0,-65700,712,0.5636,0.84967,18.9,0.31792,0.0,0.0,0.0,1.0,0.47426,0.58252,0.22606,0.32551,0.0,0.1879,0.72872,3.26,0.48404,0.36869,0.31378,0.09091,0.99392
481410008001,0.0974,0.58289,0.0,-15037,-0.0,-95311,559,0.63823,0.6461,54.0,,0.0,0.0487,0.0,0.85065,0.24675,0.44805,0.0,0.58696,0.0,0.30483,1.0,1.65,0.40642,0.29675,0.25,0.34239,0.99386
480610119063,0.20149,0.60835,0.0,-17014,-0.0,-59300,694,0.26759,1.12966,67.3,0.0,0.0,0.0,0.0,0.86754,0.14739,0.60354,0.04771,0.513,0.44517,0.17676,0.13519,2.13,0.08946,0.26309,0.37825,0.15603,0.99381
481410026005,0.6,0.47872,0.0,-11792,-0.0,-87600,724,0.36,0.96216,57.6,1.0,0.0,0.0,0.0,1.0,0.0973,0.61622,0.2234,0.59677,0.0,0.37748,0.31915,1.97,0.42553,0.37717,0.0,0.0,0.99376
482150237004,0.7863,0.35323,0.125,-5410,-0.0,-118276,467,0.47975,0.8907,25.7,0.56522,0.0,0.0,0.0,0.97716,0.37795,0.63622,0.37313,0.53416,0.0,0.28214,0.87562,3.05,0.36318,0.2867,0.15528,0.1118,0.9937
480610133054,0.48553,0.49042,0.025,-12266,-0.0,-42300,693,0.64964,0.87895,42.3,0.88462,0.0,0.0,0.0,1.0,0.32037,0.45,0.35632,0.50549,0.0,0.15806,0.31801,2.91,0.21839,0.449,0.44322,0.16484,0.99365
481410018002,0.42189,0.45726,0.09865,-7390,-0.0,-38300,559,0.67068,0.7309,31.4,0.6383,0.0,0.0114,0.0,0.96237,0.52709,0.46636,0.09829,0.27363,0.0,0.10345,0.89316,3.42,0.37607,0.26868,0.26866,0.16915,0.99359
480479502003,0.6535,0.6773,0.0,-8403,-0.0,-76044,355,0.55921,0.92705,27.6,0.26364,0.0,0.0,0.0,0.9924,0.09217,0.59726,0.10284,0.54065,0.04378,0.35023,0.47518,2.33,0.21631,0.24918,0.86992,0.03659,0.99354
481410031001,0.4209,0.35294,0.0,-14137,-0.0,-173800,230,0.37634,0.96119,36.8,0.66129,0.0,0.0,0.0,1.0,0.21562,0.70149,0.26797,0.70073,0.0,0.235,0.79739,2.19,0.47059,0.2179,0.46715,0.0438,0.99348
481410025001,0.34,0.47826,0.0,-12720,-0.0,-85000,608,0.48101,0.90222,47.2,0.41463,0.0,0.0,0.0,1.0,0.44,0.57778,0.17391,0.67683,0.0,0.0,0.57065,2.45,0.07065,0.23971,0.12195,0.05488,0.99343
482013405023,0.83789,0.18224,0.0,-11286,-0.0,-165126,892,0.87137,0.71403,22.6,1.0,0.0,0.0,0.0,0.97996,0.75765,0.43898,0.21963,0.36604,0.0,0.30065,0.94393,2.57,0.28037,0.22041,0.5434,0.30566,0.99338
482139512022,0.81481,0.07306,0.04149,-6292,-0.0,-42300,688,0.83113,0.7837,18.5,0.62963,0.0,0.27852,0.0,0.72148,0.17037,0.71407,0.48858,0.80519,0.29572,0.14786,0.52968,3.08,0.42009,0.46607,0.329,0.0,0.99332
481410104042,0.30093,0.39379,0.06623,-12685,-0.0,-69400,643,0.56551,0.87685,46.8,0.36434,0.0,0.0,0.0,1.0,0.37232,0.63056,0.2673,0.64775,0.32582,0.14139,0.22912,2.58,0.0,0.29069,0.36407,0.08511,0.99327
482150206002,0.3356,0.56069,0.10135,-11641,-0.0,-66800,660,0.34568,0.87528,35.0,0.72881,0.0,0.0,0.0,1.0,0.24279,0.65986,0.39884,0.6391,0.145,0.135,0.82081,2.55,0.24277,0.38578,0.13534,0.0,0.99321
483719503003,0.22051,0.48205,0.0,-15874,-0.0,-92999,1006,0.46606,1.01795,42.2,0.43011,0.0,0.0,0.0,0.87179,0.04762,0.71282,0.17949,0.568,0.02649,0.3543,0.38974,2.0,0.47692,0.13825,0.152,0.096,0.99316
480610134023,0.41188,0.33548,0.0,-9604,-0.0,-45700,553,0.68807,0.7931,32.0,0.28571,0.0,0.0,0.00575,0.99425,0.4359,0.5249,0.17419,0.44762,0.0,0.09884,0.53548,3.37,0.03226,0.48847,0.35238,0.10476,0.9931
482150213132,0.75031,0.2471,0.0,-7944,-0.0,-86600,422,0.56456,0.89126,18.3,0.69345,0.0,0.0,0.0,1.0,0.33708,0.68507,0.47748,0.6239,0.0,0.0,0.58945,3.08,0.25097,0.3804,0.28822,0.03691,0.99305
482150229002,0.60531,0.59402,0.06667,-9918,-0.0,-50700,417,0.43849,1.0019,26.8,0.85965,0.0,0.0,0.0,0.93738,0.26457,0.58634,0.23932,0.51948,0.0,0.09302,0.33761,2.25,0.31197,0.2211,0.51299,0.06494,0.993
484790012022,0.60354,0.39089,0.01527,-7744,-0.0,-82800,444,0.58118,0.82294,28.1,0.49744,0.0,0.01617,0.0,0.9746,0.32208,0.54965,0.23022,0.49096,0.0142,0.15416,0.81295,3.12,0.41966,0.35819,0.37984,0.08269,0.99294
484410121001,0.47159,1.0,0.01875,-12527,-0.0,-99229,921,0.25287,1.05091,51.2,,0.0,0.16364,0.0,0.07455,0.0,0.89455,0.0,0.98089,0.0,0.0,0.0,2.17,0.0,0.03788,0.01911,0.0,0.99289
482015413025,0.02433,0.58402,0.0,-11152,-0.0,-137100,1701,0.36081,1.13922,30.4,0.73822,0.0,0.04379,0.0,0.82373,0.34056,0.75861,0.58264,0.59229,0.0,0.0,0.73554,3.68,0.0,0.1901,0.13902,0.0,0.99283
481410016001,0.18555,0.47733,0.0,-15762,-0.0,-122367,616,0.44924,0.94043,39.4,1.0,0.0,0.0,0.0,1.0,0.39462,0.5625,0.272,0.58635,0.0,0.30939,1.0,2.73,0.15733,0.20871,0.34538,0.19478,0.99278
480291806023,0.04508,0.85016,0.04306,-34886,-0.00977,-141001,832,0.09343,1.20534,63.5,0.0,0.0,0.0,0.04841,0.90317,0.04341,0.78631,0.11401,0.645,0.0,0.13764,0.02606,1.95,0.10423,0.1486,0.25,0.0,0.99272
483779502001,0.39286,0.0,0.0,-12373,-0.0,-59943,404,0.63768,1.10714,32.3,0.0,0.0,0.0,0.0,1.0,0.30435,0.53571,0.0,0.20513,0.33681,0.85069,0.32558,2.6,0.48837,0.2833,0.0,0.0,0.99267
480610131043,0.22513,0.47439,0.04612,-18005,-0.0,-109824,739,0.4602,0.97186,42.7,0.1194,0.0,0.0,0.0,0.98945,0.27625,0.60844,0.18329,0.66158,0.0,0.13318,0.87601,2.06,0.15094,0.17253,0.55471,0.06616,0.99262
482150220101,0.0,0.82323,0.49123,-25328,-0.0,-41400,621,0.14634,1.25,70.8,,0.0,0.0,0.0,0.10671,0.0,0.52744,0.21717,0.22414,0.89619,0.58051,0.12121,1.66,0.11616,0.45226,0.0,0.0,0.99256
481410021001,0.62096,0.47,0.29114,-11184,-0.0,-73333,435,0.42982,0.69183,54.1,,0.0,0.09245,0.03544,0.73344,0.38983,0.50077,0.0,0.30952,0.0,0.4012,0.875,1.79,0.435,0.38031,0.58333,0.0,0.99251
483899502002,0.01399,0.21575,0.33333,-17143,-0.0,-23600,925,0.38943,1.01527,45.5,0.0,0.0,0.00382,0.0,0.97201,0.2951,0.70229,0.14384,0.53226,0.2411,0.2,0.04795,2.69,0.47945,0.25688,0.06048,0.30242,0.99245
482013115023,0.57611,0.57547,0.0,-14545,-0.0,-92156,852,0.51055,0.97892,34.4,1.0,0.0,0.20375,0.0,0.79625,0.15222,0.77752,0.78302,0.83766,0.0,0.50698,0.21698,4.03,0.0,0.30866,0.0,0.16234,0.9924
480610121031,0.06633,1.0,0.0,-19709,-0.0,-16500,835,0.07398,1.53061,78.6,,0.0,0.0,0.0,0.0,0.0,0.53061,0.0,1.0,0.95548,0.59618,0.19685,1.54,0.0,0.0,0.0,0.0,0.99234
481130067012,0.30341,0.48434,0.11644,-10927,-0.0,-154200,1130,0.78215,0.82284,37.2,0.66561,0.00235,0.0,0.0,0.98028,0.37555,0.51589,0.26125,0.41417,0.0,0.03766,0.3229,3.32,0.0411,0.32781,0.33666,0.22702,0.99229
481130127012,0.54624,0.62357,0.11029,-12934,-0.01146,-110700,692,0.33094,0.976,48.2,0.19412,0.0,0.05771,0.04954,0.58376,0.28707,0.60827,0.06219,0.62975,0.0,0.06432,0.48445,2.88,0.31751,0.26571,0.25785,0.19339,0.99224
482150219032,0.60628,0.48023,0.0,-11950,-0.0,-57700,466,0.57343,0.88483,29.4,0.34211,0.0,0.0,0.0,1.0,0.42212,0.48812,0.14689,0.30612,0.16364,0.19545,0.57062,3.06,0.23729,0.31417,0.65306,0.11565,0.99218
482012230023,0.35489,0.36253,0.0,-10636,-0.0,-83700,991,0.7927,0.70978,26.8,0.5,0.0,0.07546,0.02073,0.90381,0.45336,0.43781,0.08273,0.15144,0.0,0.0,0.84915,2.93,0.16302,0.37615,0.10183,0.51958,0.99213
482014328062,0.6121,0.24696,0.0,-7390,-0.0,-61578,666,0.50689,0.83088,26.2,0.47115,0.00776,0.12258,0.06672,0.77502,0.44693,0.46625,0.10526,0.43323,0.0608,0.2096,1.0,2.61,0.40688,0.53343,0.54303,0.28783,0.99207
482150217033,0.27212,0.75261,0.0,-14894,-0.0,-47700,715,0.39316,0.94491,56.3,0.42105,0.0,0.0217,0.0,0.96494,0.14524,0.54424,0.08362,0.21637,0.16502,0.05281,0.12195,2.09,0.20906,0.18724,0.30409,0.21053,0.99202
482150213082,0.63038,0.33333,0.2234,-9512,-0.0,-108974,607,0.54217,0.86059,23.3,0.74576,0.0,0.00268,0.0,0.95576,0.29952,0.62735,0.49583,0.49315,0.0,0.0,1.0,3.09,0.07083,0.42559,0.34703,0.15068,0.99196
481410019002,0.74891,0.22798,0.15108,-8640,-0.0,-45555,480,0.51254,0.78166,35.3,1.0,0.02183,0.0,0.0,0.91048,0.43387,0.52402,0.20725,0.36441,0.02857,0.08095,1.0,2.37,0.36788,0.37427,0.32203,0.12712,0.99191
484817404005,0.20833,0.90876,0.0,-25740,-0.0,-162100,666,0.15705,1.13095,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.49702,0.0,0.25,0.0,0.0,0.67153,1.23,0.32482,0.29444,0.0,0.0,0.99186
480610138024,0.30043,0.57895,0.0,-13804,-0.0,-58100,952,0.62946,0.84979,38.2,0.02521,0.0,0.0,0.0,0.9628,0.29313,0.53362,0.01435,0.35754,0.0,0.0,0.35885,3.34,0.25359,0.35196,0.31844,0.0,0.9918
484790014013,0.25548,0.45509,0.07647,-12478,-0.0,-78700,818,0.59099,0.81908,38.9,0.5,0.0,0.0,0.0,0.96711,0.35647,0.57895,0.41317,0.51911,0.0,0.0565,0.6976,2.73,0.0,0.30613,0.21656,0.13057,0.99175
484850120013,0.44643,0.57879,0.0,-28712,-0.0,-213690,1186,0.06355,1.27833,70.7,0.0,0.0,0.26839,0.0,0.05765,0.0,0.74553,0.0,0.51592,0.03202,0.18719,1.0,1.36,0.44545,0.03945,0.08917,0.20382,0.99169
482013115021,0.44839,0.1768,0.0,-8504,-0.0,-97806,768,0.5563,0.83548,24.3,0.0,0.0,0.0,0.05887,0.79919,0.45576,0.5871,0.0,0.2215,0.0,0.12981,0.95304,3.43,0.40608,0.30866,0.0,0.46254,0.99164
483550033062,0.169,0.75682,0.03136,-28594,-0.0,-192900,743,0.18194,1.23385,68.7,0.0,0.04009,0.00668,0.00557,0.48998,0.02985,0.62695,0.0273,0.44964,0.0,0.04953,0.46154,1.95,0.21836,0.16122,0.06115,0.0,0.99158
482012205004,0.31066,0.39894,0.003,-18861,-0.0,-115392,652,0.52668,0.96447,34.4,0.75758,0.0203,0.08832,0.03959,0.83452,0.14389,0.58477,0.34309,0.46386,0.0,0.0,0.85106,2.58,0.28457,0.24369,0.19578,0.50301,0.99153
481410022025,0.46154,0.41525,0.15315,-17236,-0.03814,-103600,535,0.38748,0.85073,39.9,0.6789,0.0,0.00641,0.0,0.94597,0.36364,0.61722,0.27119,0.59574,0.0,0.17627,0.71186,2.31,0.47246,0.29525,0.29787,0.0,0.99148
482012207023,0.5828,0.24415,0.02832,-10932,-0.0,-95800,842,0.74862,0.7516,35.6,0.79082,0.0,0.08494,0.0,0.88675,0.46945,0.49679,0.17057,0.24387,0.0,0.11144,0.49498,3.13,0.06355,0.43455,0.23773,0.35736,0.99142
481799504001,0.47867,0.49773,0.0,-23331,-0.0,-55400,516,0.37803,1.01879,56.4,0.92771,0.0,0.0,0.0,0.29335,0.17526,0.60405,0.175,0.56364,0.13019,0.16981,0.88409,1.44,0.10909,0.22902,0.0,0.0,0.99137
482419503001,0.6006,0.40183,0.37912,-20393,-0.05023,-33900,232,0.19095,1.15616,50.4,1.0,0.0,0.76877,0.0,0.0,0.0,0.76577,0.3653,0.62832,0.08387,0.29355,0.76256,1.52,0.3653,0.22686,0.20354,0.0,0.99131
484790002004,0.35581,0.48649,0.0,-14658,-0.0,-97900,740,0.64318,0.8402,33.5,0.35644,0.0,0.0,0.0,0.98876,0.23797,0.59675,0.31532,0.27222,0.0,0.18081,0.35135,3.61,0.26577,0.33436,0.16111,0.12222,0.99126
481410105021,0.34302,0.41887,0.06911,-12948,-0.0,-74600,561,0.54202,0.82849,38.0,0.11828,0.0,0.02035,0.0,0.97965,0.39596,0.5814,0.12453,0.64629,0.28859,0.11074,0.32453,2.6,0.2566,0.31508,0.34061,0.0,0.9912
484790003002,0.2877,0.41713,0.13317,-11061,-0.0,-72800,588,0.55,0.83316,31.2,1.0,0.0,0.00321,0.0,0.99251,0.26854,0.61604,0.37845,0.75652,0.01545,0.20088,0.54696,2.55,0.15193,0.36869,0.28406,0.07246,0.99115
484790008003,0.46014,0.45255,0.01813,-9328,-0.0,-71800,768,0.61777,0.76765,28.2,0.4918,0.0,0.0,0.0,0.99431,0.41418,0.55923,0.33212,0.56728,0.12893,0.13836,0.55474,3.2,0.20073,0.35231,0.32982,0.15567,0.9911
481410036022,0.72534,0.33761,0.15354,-7133,-0.0,-80300,630,0.74122,0.72889,33.1,0.13812,0.0,0.0,0.0,0.99716,0.47373,0.46132,0.09829,0.22093,0.07555,0.06958,0.71368,3.01,0.04487,0.3148,0.21628,0.31163,0.99104
484790012013,0.304,0.56316,0.0,-10469,-0.0,-61900,503,0.52787,0.786,41.8,0.71429,0.0,0.0,0.0,0.982,0.2418,0.518,0.42105,0.525,0.0,0.0,0.61579,2.63,0.25789,0.37017,0.53125,0.0,0.99099
484391136293,0.0,0.80606,0.0,-73105,-0.19394,-336700,1116,0.09667,1.55,70.4,,0.0,0.0,0.0,0.13667,0.0,0.77333,0.0,0.65957,0.0,0.23611,0.50909,1.22,0.10303,0.15781,0.0,0.0,0.99093
482014335051,0.45965,0.03187,0.37079,-7555,-0.0,-73636,747,0.66134,0.7883,19.5,0.36923,0.0,0.25614,0.05146,0.6924,0.39062,0.6117,0.19124,0.31696,0.0,0.23939,1.0,3.41,0.36255,0.49348,0.31696,0.18304,0.99088
480291704024,0.20561,0.5407,0.11165,-14728,-0.0,-70700,1109,0.28746,1.02804,32.5,0.67123,0.0,0.0,0.0,1.0,0.13377,0.74019,0.34302,0.61202,0.0,0.24561,0.38372,3.11,0.34884,0.31363,0.36066,0.12568,0.99082
482150211002,0.42794,0.36897,0.03396,-12478,-0.02931,-72700,653,0.53893,0.82647,33.7,0.75,0.0,0.0,0.0,0.81838,0.3328,0.5375,0.26034,0.42383,0.04085,0.12254,0.80862,2.34,0.31379,0.38207,0.37891,0.05664,0.99077
480610140013,0.54217,0.54077,0.07602,-12722,-0.0,-52624,504,0.44985,0.79036,37.9,0.30435,0.0,0.02892,0.05783,0.73253,0.3217,0.51566,0.09013,0.81646,0.0,0.29607,0.97854,1.76,0.54077,0.22415,0.36076,0.0443,0.99072
481130072061,0.29112,0.01449,0.04176,-16160,-0.0,-123683,865,0.74837,0.60149,29.6,0.44041,0.0,0.0211,0.0,0.69336,0.65544,0.48107,0.24094,0.29358,0.0,0.11254,0.97464,2.92,0.27355,0.57117,0.36353,0.49083,0.99066
482150242061,0.50975,0.57198,0.05904,-10186,-0.0,-52000,543,0.51718,0.89364,36.6,0.19444,0.0,0.0,0.0,0.99497,0.33864,0.54311,0.09728,0.58824,0.08413,0.18413,0.14008,3.09,0.07393,0.35883,0.22941,0.04706,0.99061
482150242062,0.21517,0.29424,0.07725,-18342,-0.0,-84800,397,0.61857,0.79869,42.5,0.29317,0.0,0.0,0.0,0.97374,0.33604,0.64041,0.2516,0.51903,0.06496,0.07677,0.13859,2.92,0.07463,0.35883,0.28158,0.1309,0.99055
481410041051,0.07853,0.53049,0.0241,-12962,-0.0,-109200,735,0.39041,0.94241,50.3,0.81915,0.0,0.0,0.0,0.97513,0.29581,0.56545,0.16159,0.57613,0.0,0.2,0.51524,2.33,0.10976,0.24951,0.25926,0.09053,0.9905
480610126084,0.0,0.9697,,-30064,-0.0,-60800,1008,0.0,1.47532,71.9,,0.0,0.0,0.0,0.0,0.0,0.49351,0.0,,0.70508,0.54883,0.0,1.67,0.0,0.3743,,,0.99044
480291716012,0.53224,0.621,0.02162,-11452,-0.0,-85000,849,0.52805,0.97977,35.6,0.84884,0.0,0.0,0.0,1.0,0.19268,0.66245,0.50685,0.62707,0.0,0.0,0.13242,3.61,0.0,0.21885,0.50276,0.11326,0.99039
481410026004,0.70815,0.3125,0.36986,-10762,-0.0,-62800,518,0.24581,0.98283,35.9,1.0,0.03433,0.0,0.0,0.93562,0.23077,0.70815,0.53125,0.67391,0.0,0.33793,0.61458,2.43,0.28125,0.37717,0.36957,0.0,0.99034
482015212011,0.35905,0.0,0.0,-16181,-0.0,-320588,773,0.92034,0.45104,45.2,0.83471,0.0,0.0,0.0,1.0,0.68502,0.42136,0.35563,0.38636,0.0,0.08682,1.0,2.37,0.25704,0.3983,0.31136,0.6,0.99028
482014527021,0.20476,0.66416,0.06016,-24146,-0.09473,-173100,246,0.28695,1.04868,63.2,0.0,0.0,0.11746,0.66667,0.18095,0.18677,0.57196,0.01399,0.50966,0.0,0.0,0.70829,2.03,0.46394,0.13875,0.23551,0.0,0.99023
482012125003,0.40444,0.47609,0.12214,-32861,-0.01455,-57800,632,0.41821,1.07522,58.4,0.91954,0.0,0.7349,0.0,0.13564,0.0,0.65598,0.26403,0.74348,0.0,0.17354,0.65904,1.69,0.24532,0.22039,0.08261,0.25652,0.99017
482150213122,0.0,0.0,0.12903,-24419,-0.15534,-78000,630,0.6345,1.0374,23.7,0.05747,0.0,0.0,0.0,1.0,0.36983,0.64543,0.04854,0.18519,0.0,0.0,0.6165,3.5,0.0,0.44627,0.19753,0.25103,0.99012
482150210032,0.04509,0.47847,0.0,-18119,-0.0,-83378,968,0.56637,0.93881,31.4,0.24286,0.0,0.0,0.0,0.7971,0.51627,0.49114,0.08134,0.54519,0.0,0.22305,0.44019,2.97,0.42105,0.23544,0.51603,0.02624,0.99006
482150222031,0.23848,0.53869,0.23507,-12322,-0.0,-73200,604,0.5,0.84677,54.3,0.32,0.0,0.0023,0.0,0.99654,0.11786,0.51267,0.07738,0.37561,0.08992,0.08447,0.59524,2.57,0.35119,0.2982,0.22927,0.0,0.99001
480050004004,0.18982,0.49284,0.0,-15528,-0.0,-57100,815,0.45568,0.96429,49.2,0.03,0.0,0.28111,0.0,0.41935,0.06492,0.60484,0.0,0.37234,0.0,0.37004,0.62178,2.08,0.57593,0.17703,0.41844,0.0,0.98996
480291901002,0.44304,0.74564,0.0,-20507,-0.0,-101300,408,0.35946,0.88608,62.0,0.0,0.0,0.05244,0.0,0.86257,0.10242,0.49367,0.0,0.23171,0.0,0.15089,0.66551,1.93,0.3554,0.20647,0.20122,0.0,0.9899
481130166342,0.27032,0.7583,0.26667,-20372,-0.01476,-191640,1011,0.33071,1.09145,62.6,0.69767,0.0508,0.29043,0.0,0.37341,0.10358,0.53768,0.21771,0.45455,0.11715,0.0798,0.64207,2.18,0.16236,0.26234,0.39091,0.0,0.98985
480291702005,0.49406,0.43552,0.31193,-10292,-0.0,-46400,394,0.71287,0.62871,57.8,0.47368,0.0,0.00594,0.0,0.99406,0.32178,0.34158,0.15011,0.49333,0.0,0.16872,0.76744,2.14,0.47569,0.24814,0.28667,0.18667,0.98979
482150227041,0.35878,0.61538,,-17426,-0.0,-115130,766,0.23664,1.31679,76.6,,0.0,0.0,0.0,0.0,0.0,0.54198,0.0,,0.94858,0.82932,0.05769,1.68,0.0,0.26782,,,0.98974
482150202051,0.4148,0.52614,0.0,-11105,-0.0,-68228,737,0.56706,0.77803,50.1,0.7218,0.0,0.0,0.0,0.95291,0.28554,0.47309,0.27451,0.40453,0.0,0.27143,0.51307,2.92,0.19608,0.34837,0.43689,0.18447,0.98968
482150221073,0.10332,0.93902,0.0,-39965,-0.05488,-30600,603,0.09225,1.2952,75.9,,0.0,0.0,0.0,0.29889,0.05904,0.50923,0.09756,0.0,0.81579,0.46053,0.2378,1.65,0.0,0.2479,0.0,0.0,0.98963
481410037014,0.04928,0.55374,0.01643,-16256,-0.0,-94700,524,0.47024,0.91941,52.3,0.8,0.0,0.02015,0.0,0.96429,0.14986,0.63095,0.28271,0.46539,0.09346,0.0,0.26168,2.42,0.08411,0.18092,0.15036,0.0,0.98958
480610125121,0.51102,0.5576,0.18056,-8206,-0.0,-68300,526,0.68173,0.85671,27.8,0.0,0.0,0.0,0.0,1.0,0.38829,0.51703,0.0,0.40254,0.0,0.0,0.0553,4.6,0.0,0.41202,0.25847,0.06356,0.98952
480610138012,0.71975,0.47436,0.02357,-6794,-0.0,-52500,520,0.56566,0.70395,27.4,0.61677,0.0,0.06162,0.0,0.88547,0.32966,0.50234,0.36154,0.55517,0.02477,0.12162,0.90256,3.28,0.46154,0.39861,0.36207,0.0931,0.98947
481410030001,0.46714,0.53889,0.0,-12962,-0.0,-91900,849,0.38451,0.91102,45.1,0.78261,0.0,0.0,0.0,1.0,0.12243,0.68251,0.46667,0.5814,0.0,0.14489,0.47222,2.75,0.15,0.26964,0.15407,0.06395,0.98941
483030024011,0.48591,0.47721,0.0,-9251,-0.0,-69733,399,0.4701,0.84442,30.8,0.39568,0.0,0.0,0.0,0.80496,0.11179,0.6584,0.31635,0.572,0.0,0.254,0.89276,2.38,0.16354,0.27799,0.688,0.0,0.98936
482450021001,0.62883,0.46048,0.11852,-8799,-0.0,-81456,834,0.3,1.1352,20.6,1.0,0.0,0.625,0.0,0.28061,0.10702,0.72832,0.37113,0.59664,0.25161,0.06129,0.47423,2.58,0.24742,0.31168,0.20168,0.2605,0.9893
480291718025,0.26638,0.11667,0.21017,-11439,-0.0,-9999,781,0.34634,0.91121,43.9,,0.0,0.0,0.0,1.0,0.4482,0.65328,0.19167,0.82833,0.36314,0.34959,0.71667,1.97,0.11667,0.3123,1.0,0.0,0.98925
484659506021,0.08462,0.46212,0.1375,-13602,-0.0,-76922,712,0.5358,0.90154,48.3,0.64925,0.0,0.0,0.0,1.0,0.10518,0.62,0.32955,0.83333,0.08651,0.08651,0.06439,2.46,0.0,0.37785,0.51449,0.09783,0.9892
482015322002,0.49022,0.06056,0.07899,-9735,-0.0,-122880,869,0.69954,0.7058,28.6,0.6108,0.0,0.14007,0.0,0.85086,0.58461,0.5272,0.30576,0.43073,0.0,0.14412,1.0,3.26,0.13589,0.44557,0.3836,0.25825,0.98914
484790018221,0.55572,0.46094,0.0,-8419,-0.0,-50400,808,0.56713,0.75929,28.5,0.36486,0.0,0.0,0.0,1.0,0.38205,0.526,0.25,0.43326,0.55087,0.04715,0.36979,3.51,0.0,0.51984,0.31616,0.37237,0.98909
482014330071,0.04498,0.16187,0.03175,-18601,-0.0,-189400,906,0.52632,0.74063,34.8,0.33846,0.0,0.0,0.33733,0.66267,0.41612,0.57571,0.15827,0.46175,0.0,0.23836,0.92086,2.4,0.14748,0.59429,0.33333,0.4153,0.98903
482012230022,0.55085,0.0,0.0,-10913,-0.0,-101263,912,0.65779,0.63983,30.1,0.0,0.0,0.0,0.0,1.0,0.74026,0.45551,0.14835,0.10588,0.0,0.13744,1.0,2.59,0.14835,0.37615,0.2549,0.63529,0.98898
482150210012,0.40831,0.51967,0.0,-10161,-0.0,-159200,283,0.47642,0.98436,27.3,0.55172,0.0,0.0,0.0,0.89105,0.27183,0.57821,0.26501,0.35011,0.0,0.1105,0.81988,3.84,0.1677,0.21854,0.35011,0.0,0.98892
481410037022,0.48878,0.45597,0.02003,-12934,-0.0,-84400,580,0.58036,0.76403,44.1,0.80114,0.0,0.0,0.0,0.97586,0.27211,0.58057,0.3695,0.50949,0.18845,0.12517,0.46541,2.61,0.11164,0.26053,0.26715,0.09197,0.98887
480610116012,0.34983,0.63919,0.09158,-12168,-0.0,-42400,590,0.53746,0.87125,48.3,0.66867,0.0,0.0075,0.0,0.98,0.35007,0.44562,0.24572,0.59401,0.01439,0.07482,0.16019,2.29,0.05288,0.23799,0.3515,0.03542,0.98882
481130013011,0.2277,0.50268,0.0397,-29665,-0.02147,-220129,853,0.36228,0.98659,58.2,0.5,0.0,0.05922,0.01341,0.4581,0.15664,0.62235,0.01431,0.43928,0.0,0.04932,0.72809,1.52,0.50447,0.14001,0.11111,0.06977,0.98876
482150214072,0.20954,0.38417,0.0,-16211,-0.0,-108900,860,0.34829,1.05632,32.0,0.54688,0.0,0.0,0.0,0.92237,0.23734,0.71487,0.31942,0.73734,0.20475,0.2138,0.57986,2.84,0.0,0.32155,0.38291,0.0,0.98871
480610119033,0.26239,0.57261,0.03354,-12439,-0.0,-33300,580,0.55456,0.85611,43.4,0.52459,0.0,0.0,0.0,1.0,0.28117,0.49093,0.21577,0.36909,0.10781,0.10409,0.16598,3.43,0.15768,0.32815,0.34385,0.13565,0.98865
484850111001,0.44456,0.5572,0.0,-13077,-0.0,-26300,604,0.55507,0.76013,47.4,0.4507,0.0,0.03412,0.00746,0.76119,0.08257,0.57356,0.13559,0.4881,0.03571,0.19728,0.61229,1.99,0.09958,0.25114,0.30357,0.24702,0.9886
