TRACT2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
48453032200,0.02731,0.41119,0.0362,-80969,-0.35522,-617100,1750,0.00176,0.83569,51.8,0.04979,0.0,0.0,0.00865,0.10924,0.0039,0.48703,0.03229,0.50863,0.0,0.05204,0.11841,2.36,0.00431,0.01502,0.0467,0.0,0.12117
48085031507,0.09021,0.15244,0.04932,-47096,-0.18125,-378500,1392,0.03884,0.69773,36.2,0.2021,0.00489,0.07601,0.1215,0.14091,0.02906,0.51919,0.09117,0.48008,0.0,0.07956,0.62764,2.43,0.06018,0.12189,0.14159,0.0258,0.12103
48085032015,0.01906,0.18261,0.05959,-38272,-0.05478,-218700,1240,0.02039,0.60872,34.6,0.68685,0.00258,0.2588,0.0,0.12536,0.01328,0.44071,0.25826,0.42259,0.0,0.0,0.39913,2.69,0.04261,0.21066,0.12417,0.0184,0.12088
48439102700,0.0811,0.22034,0.02639,-52736,-0.10533,-317100,1066,0.11085,0.64268,38.6,0.39655,0.0,0.01098,0.04909,0.21098,0.01306,0.4253,0.10835,0.39393,0.0,0.08171,0.38136,1.99,0.01877,0.16004,0.1715,0.01542,0.12073
48439113709,0.01929,0.22116,0.04307,-54747,-0.23122,-364600,1735,0.03571,0.67108,42.5,0.11661,0.0,0.0226,0.14939,0.09537,0.01504,0.48989,0.06243,0.45598,0.0,0.05073,0.12275,2.88,0.06614,0.05531,0.03384,0.01183,0.12059
48085030548,0.03961,0.11759,0.02069,-41711,-0.12532,-319600,1781,0.01818,0.64381,36.9,0.30718,0.0,0.19076,0.04433,0.10967,0.01701,0.51297,0.10108,0.4987,0.0,0.0,0.30789,3.33,0.0,0.0743,0.19066,0.00574,0.12044
48121021735,0.03963,0.0739,0.06702,-35385,-0.02145,-281700,1178,0.03759,0.64795,30.8,0.57407,0.01192,0.23947,0.0498,0.25483,0.01993,0.56662,0.20083,0.59343,0.0,0.09785,0.91478,2.22,0.02563,0.15692,0.17004,0.0172,0.12029
48339693702,0.03261,0.19823,0.02487,-54217,-0.10794,-343400,980,0.06149,0.67605,30.9,0.13607,0.0,0.11708,0.03491,0.09036,0.01093,0.50682,0.0499,0.50272,0.0,0.00941,0.45587,2.36,0.01392,0.10185,0.12161,0.0503,0.12015
48121020130,0.0567,0.13636,0.02081,-42612,-0.10227,-328200,1717,0.0,0.64674,37.7,0.41905,0.0,0.0,0.07433,0.22375,0.0,0.49349,0.2,0.48738,0.18648,0.09836,0.09773,2.97,0.0,0.05057,0.0,0.0,0.12
48453032000,0.04318,0.17265,0.03982,-39720,-0.06802,-342000,1394,0.0228,0.69002,33.2,0.12201,0.00181,0.03614,0.24201,0.22435,0.01435,0.50778,0.07639,0.41193,0.0,0.11458,0.69306,2.47,0.10429,0.05767,0.10753,0.0105,0.11985
48491020517,0.0242,0.16608,0.04345,-38045,-0.15029,-335400,1577,0.03649,0.6135,34.1,0.13824,0.0,0.08027,0.10651,0.14468,0.03226,0.46421,0.05965,0.44856,0.0,0.02397,0.30585,3.43,0.01462,0.07408,0.11256,0.00969,0.11971
48439105403,0.05817,0.2183,0.02768,-64315,-0.18964,-565900,1394,0.01965,0.7957,36.1,0.10467,0.0,0.01559,0.1444,0.1193,0.00558,0.55464,0.05513,0.46139,0.0,0.06366,0.50864,2.2,0.01176,0.05033,0.06872,0.0,0.11956
48439113517,0.06166,0.20985,0.02236,-36076,-0.03927,-274600,1167,0.04167,0.62601,35.7,0.47655,0.00269,0.28587,0.10426,0.13498,0.02305,0.45538,0.11665,0.36661,0.0,0.03561,0.69637,2.61,0.02169,0.12556,0.1873,0.06025,0.11941
48113000902,0.21043,0.11857,0.01844,-47399,-0.15008,-492500,1212,0.1403,0.69104,28.0,0.59184,0.0,0.14668,0.08025,0.35711,0.07381,0.4971,0.04312,0.51914,0.0,0.19439,0.83582,1.86,0.17247,0.11904,0.22547,0.02157,0.11927
48157673903,0.0,0.19577,0.04524,-64846,-0.42269,-426700,1999,0.06776,0.69215,47.5,0.0,0.0,0.01662,0.5143,0.07081,0.02563,0.5123,0.0,0.42729,0.0,0.0,0.03782,3.35,0.02225,0.00997,0.05474,0.01062,0.11912
48029110100,0.19699,0.29565,0.01082,-44685,-0.04293,-482800,877,0.20274,0.61846,41.1,1.0,0.0,0.03362,0.00444,0.56993,0.10736,0.38218,0.04674,0.47553,0.0,0.31112,0.95109,1.43,0.28696,0.09184,0.15947,0.03857,0.11897
48329010120,0.0,0.10572,0.03925,-86096,-0.41123,-457300,1292,0.12903,0.72746,31.1,0.0222,0.0,0.0,0.05483,0.28083,0.01359,0.53723,0.01214,0.39723,0.0,0.0,0.01467,3.48,0.0,0.03519,0.03088,0.05629,0.11883
48113013625,0.14742,0.02138,0.06586,-28074,-0.0,-241153,1208,0.08208,0.55687,27.9,0.72682,0.0,0.32821,0.07149,0.39439,0.11442,0.4839,0.20599,0.46789,0.0,0.17953,1.0,2.41,0.06486,0.32201,0.25685,0.05478,0.11868
48397040103,0.01772,0.3,0.04721,-50520,-0.23776,-288400,2268,0.01447,0.64254,41.0,0.1633,0.0,0.01847,0.00724,0.11682,0.00394,0.4688,0.04126,0.47247,0.0,0.02122,0.07483,2.8,0.0,0.0981,0.13313,0.06156,0.11853
48113007903,0.07956,0.28485,0.02273,-67612,-0.25577,-498700,1477,0.01017,0.81353,37.7,0.27807,0.00201,0.02556,0.02356,0.08722,0.00636,0.51028,0.06018,0.49751,0.0,0.10422,0.39318,2.0,0.03811,0.06316,0.02741,0.00415,0.11839
48201451606,0.07768,0.26716,0.13554,-53330,-0.23077,-325600,1397,0.06499,0.6378,37.9,0.23378,0.0,0.21487,0.14733,0.24409,0.02903,0.44549,0.06679,0.44341,0.0,0.04319,0.35329,3.04,0.00737,0.10618,0.03795,0.02597,0.11824
48209010816,0.01232,0.18731,0.07611,-43594,-0.2291,-458700,1738,0.00569,0.63678,35.2,0.18565,0.0,0.02025,0.01795,0.26479,0.0,0.48252,0.02736,0.41747,0.0,0.00529,0.12614,3.64,0.00646,0.05088,0.10877,0.0041,0.1181
48439113940,0.00168,0.05449,0.02763,-41077,-0.14821,-266300,1782,0.02109,0.64307,33.7,0.29494,0.0,0.07458,0.05317,0.18189,0.02565,0.49741,0.12816,0.472,0.0,0.08277,0.12206,3.12,0.0048,0.05303,0.13625,0.0,0.11795
48041002025,0.02861,0.08032,0.02781,-41370,-0.09409,-212600,1770,0.02812,0.6395,34.2,0.2,0.0,0.00188,0.1105,0.10467,0.00392,0.51148,0.10786,0.45797,0.0,0.11433,0.18474,3.03,0.00344,0.02014,0.11894,0.02058,0.1178
48039660613,0.03205,0.01506,0.0,-50288,-0.0,-306500,633,0.06781,0.66889,32.9,0.0,0.0,0.63435,0.00645,0.22956,0.05833,0.41907,0.00502,0.40523,0.14241,0.0,0.11606,2.72,0.0,0.05003,0.00374,0.03252,0.11766
48157673107,0.01868,0.14823,0.01671,-79506,-0.31226,-295800,1510,0.01325,0.69586,37.1,0.16132,0.0,0.0,0.06418,0.15353,0.04719,0.56344,0.13842,0.53179,0.0,0.0,0.0,3.35,0.0,0.14931,0.08556,0.02549,0.11751
48339691500,0.07164,0.1804,0.00597,-59336,-0.09087,-289300,1330,0.01765,0.75124,31.7,0.13578,0.0,0.13814,0.05383,0.11835,0.00636,0.51118,0.05434,0.46979,0.0,0.06692,0.54788,2.25,0.00713,0.13952,0.0469,0.01576,0.11736
48113013622,0.11177,0.13337,0.0366,-53606,-0.05312,-350345,1233,0.03527,0.7243,36.8,0.18824,0.0,0.16471,0.02775,0.25151,0.05609,0.53682,0.01617,0.51266,0.0,0.13096,0.7679,1.57,0.04619,0.17743,0.09524,0.01013,0.11722
48453033100,0.05623,0.3521,0.02559,-72468,-0.28678,-443800,1425,0.00117,0.74141,53.1,0.36364,0.0,0.00842,0.01047,0.08946,0.00323,0.48509,0.10887,0.44425,0.0,0.12784,0.04727,2.33,0.0308,0.02754,0.08825,0.02884,0.11707
48273020501,0.10378,0.13595,0.02259,-30826,-0.01822,-163700,1240,0.05182,0.61214,27.6,0.18641,0.00388,0.02972,0.07339,0.50129,0.0045,0.45633,0.06447,0.50902,0.0,0.07697,0.61458,2.63,0.04135,0.02696,0.2159,0.07046,0.11692
48201553101,0.0317,0.26612,0.00457,-48307,-0.06939,-203500,1104,0.02621,0.61763,38.4,0.23549,0.0,0.14191,0.09075,0.2578,0.01515,0.47688,0.09306,0.42569,0.0,0.12186,0.48082,2.8,0.01959,0.07592,0.23945,0.02661,0.11678
48453002323,0.19927,0.12931,0.02634,-36855,-0.0569,-441600,1119,0.07544,0.62407,30.2,0.5426,0.00106,0.07931,0.02381,0.394,0.04913,0.49288,0.08966,0.41847,0.0,0.02027,0.77586,2.04,0.26667,0.1676,0.12713,0.05332,0.11663
48113013013,0.03173,0.23329,0.0,-68925,-0.45776,-626600,2220,0.01961,0.79427,41.3,0.20601,0.00352,0.02687,0.00132,0.00727,0.00286,0.57511,0.13304,0.51517,0.0,0.04973,0.14565,2.72,0.06936,0.01297,0.02685,0.0,0.11648
48039660706,0.02262,0.14171,0.03966,-52792,-0.22304,-331300,1168,0.01899,0.70231,37.1,0.19578,0.0,0.28269,0.18195,0.15623,0.00608,0.53322,0.11892,0.50737,0.0,0.04586,0.3968,2.59,0.12015,0.05001,0.10275,0.0,0.11634
48439102202,0.039,0.35421,0.01724,-92508,-0.24781,-535000,988,0.05287,0.839,53.2,0.1413,0.0,0.01815,0.01236,0.04903,0.0,0.5139,0.01751,0.46219,0.0,0.10434,0.33939,1.74,0.12997,0.05933,0.05626,0.01996,0.11619
48309000402,0.71211,0.07008,0.06788,-11547,-0.00358,-79000,794,0.03057,0.57408,21.8,0.62903,0.0,0.13865,0.1092,0.08269,0.0,0.51631,0.09821,0.47538,0.0,0.15184,0.95396,2.25,0.08696,0.06671,0.17385,0.02205,0.11604
48085032017,0.03893,0.18637,0.07402,-45843,-0.15034,-431700,1553,0.01657,0.63885,37.8,0.133,0.00237,0.10906,0.36008,0.05076,0.03483,0.51925,0.07376,0.46174,0.0127,0.01933,0.51351,2.62,0.02083,0.24457,0.08489,0.0,0.1159
48491021510,0.02702,0.23222,0.04516,-46079,-0.18342,-353700,1347,0.03444,0.6257,34.5,0.11499,0.0,0.12745,0.15426,0.32151,0.04762,0.50134,0.0823,0.52546,0.0,0.06692,0.46384,2.85,0.0,0.06727,0.06993,0.0287,0.11575
48085031815,0.05942,0.21496,0.04571,-51636,-0.11936,-365000,1294,0.00852,0.72928,35.9,0.12099,0.01966,0.06934,0.08475,0.04968,0.01422,0.48379,0.05048,0.47896,0.0,0.01636,0.34561,2.24,0.02138,0.05181,0.03145,0.0,0.1156
48439113119,0.02769,0.19058,0.06763,-43228,-0.1007,-474500,1226,0.00218,0.7337,30.6,0.30932,0.0,0.44073,0.07738,0.10171,0.08782,0.52899,0.07905,0.49844,0.01656,0.15041,0.79643,2.08,0.0,0.07453,0.10814,0.00178,0.11546
48439122402,0.23933,0.14837,0.0872,-27275,-0.07715,-197700,914,0.03295,0.60148,26.3,0.41322,0.0,0.12792,0.16031,0.16151,0.02677,0.42377,0.0549,0.44347,0.02358,0.14085,0.61276,2.78,0.03783,0.15603,0.24531,0.0,0.11531
48439110808,0.0389,0.33409,0.06188,-77641,-0.37783,-419400,2098,0.03591,0.75433,42.4,0.01275,0.00201,0.0675,0.02936,0.11669,0.00298,0.51117,0.01433,0.45947,0.07241,0.13503,0.05279,3.01,0.00452,0.02233,0.11179,0.00727,0.11516
48141001111,0.16432,0.14224,0.03893,-43620,-0.1194,-222100,842,0.12346,0.55898,29.7,0.47059,0.00186,0.0505,0.04201,0.64818,0.13611,0.43026,0.10474,0.38155,0.0,0.2178,0.7319,2.08,0.05345,0.17847,0.13002,0.11743,0.11502
48453002002,0.06691,0.10885,0.03116,-42545,-0.05225,-352100,1515,0.08302,0.61949,36.7,0.31481,0.0,0.00833,0.0,0.33611,0.02458,0.43509,0.09434,0.39437,0.0,0.04966,0.3984,2.35,0.02104,0.18656,0.21438,0.08575,0.11487
48339690604,0.05576,0.25454,0.01772,-54676,-0.32396,-385000,1756,0.02624,0.69319,40.4,0.01542,0.0,0.05658,0.08446,0.20493,0.03693,0.49152,0.00748,0.40991,0.0,0.09446,0.37593,3.06,0.0,0.04426,0.03227,0.0,0.11473
48167721502,0.05297,0.2964,0.04279,-65946,-0.23864,-288000,1372,0.00572,0.71548,53.1,0.31439,0.0,0.07672,0.01271,0.0662,0.0,0.50723,0.07008,0.44315,0.0,0.08808,0.31913,2.07,0.05019,0.10091,0.11273,0.0,0.11458
48347951001,0.48457,0.0914,0.07373,-22944,-0.03917,-153225,822,0.03247,0.60103,23.3,1.0,0.0,0.29409,0.0,0.02828,0.02076,0.49254,0.08487,0.51391,0.0,0.15065,0.77802,2.08,0.10555,0.15996,0.09042,0.02628,0.11443
48201554409,0.01316,0.20515,0.04523,-48611,-0.29324,-345500,1706,0.0,0.65194,41.1,0.06626,0.0,0.01201,0.14753,0.12556,0.00507,0.48767,0.02615,0.51244,0.0,0.05475,0.11424,3.15,0.01408,0.08596,0.13278,0.0,0.11429
48439113636,0.01642,0.03231,0.12593,-28567,-0.00385,-306300,1219,0.10439,0.56745,30.7,0.22414,0.0,0.22091,0.01642,0.46574,0.0968,0.50749,0.07077,0.47703,0.0,0.05317,0.91923,2.15,0.02846,0.17452,0.28985,0.01305,0.11414
48113000405,0.17041,0.15814,0.03587,-35367,-0.02868,-195500,1188,0.18423,0.51663,30.1,0.48227,0.0,0.36451,0.02535,0.33084,0.10855,0.41064,0.17519,0.36358,0.0,0.14456,0.92713,1.87,0.19922,0.3217,0.30614,0.03982,0.11399
48113009603,0.0303,0.25806,0.05324,-79241,-0.34243,-568700,1492,0.03314,0.77408,44.0,0.11554,0.001,0.03612,0.04996,0.18178,0.02971,0.53331,0.066,0.491,0.0,0.04002,0.22581,2.47,0.00447,0.09651,0.06983,0.01213,0.11385
48157674504,0.03672,0.15246,0.08841,-55612,-0.43572,-427800,2072,0.08939,0.63445,35.0,0.03917,0.0,0.19747,0.10894,0.11988,0.0,0.48813,0.02797,0.38585,0.0,0.0,0.0,3.67,0.0,0.06566,0.01641,0.0761,0.1137
48245000307,0.09018,0.15762,0.02202,-40123,-0.04085,-124200,1118,0.06611,0.64661,32.6,0.43301,0.0,0.29838,0.02137,0.15422,0.03257,0.46095,0.12013,0.42269,0.05374,0.08326,0.75348,1.9,0.01057,0.13127,0.18926,0.08272,0.11355
48491020352,0.09285,0.15916,0.10936,-38113,-0.06806,-239400,1664,0.0231,0.63509,32.1,0.39828,0.0,0.0,0.0289,0.29667,0.0,0.4994,0.15497,0.58836,0.0,0.0,0.4356,2.61,0.0,0.07387,0.14904,0.0,0.11341
48167721503,0.01473,0.32413,0.05959,-67037,-0.20349,-367900,1466,0.04488,0.71352,51.6,0.12598,0.00134,0.01004,0.00402,0.10241,0.0,0.45515,0.0407,0.44487,0.0,0.14107,0.21221,2.17,0.00581,0.06627,0.08745,0.04816,0.11326
48355002707,0.27388,0.19247,0.04125,-34013,-0.01395,-160100,944,0.0241,0.58731,29.5,0.52885,0.0,0.06716,0.14701,0.33284,0.0,0.47313,0.11576,0.5093,0.0,0.08429,0.7643,1.87,0.0,0.21923,0.17791,0.15698,0.11311
48491020355,0.00991,0.23444,0.10165,-48701,-0.16556,-381000,1729,0.0,0.68098,32.8,0.09091,0.00661,0.14317,0.23385,0.14354,0.0,0.53965,0.06,0.48853,0.0,0.0982,0.37222,3.03,0.04667,0.00477,0.05581,0.0,0.11297
48085030534,0.01431,0.1878,0.01085,-61054,-0.27645,-319200,1844,0.03636,0.6803,43.5,0.09002,0.0,0.01704,0.03885,0.09543,0.00362,0.52897,0.05815,0.4989,0.0,0.0,0.17159,2.8,0.0,0.08589,0.25877,0.0,0.11282
48157672802,0.11043,0.07519,0.05062,-34961,-0.14178,-391700,1376,0.18998,0.51728,24.4,0.3835,0.0,0.07334,0.49083,0.23354,0.05831,0.39435,0.2449,0.354,0.0,0.16577,0.68743,3.48,0.02041,0.34577,0.13825,0.03286,0.11267
48029111100,0.15466,0.11477,0.09763,-46827,-0.09033,-352300,1324,0.13235,0.67511,34.1,0.48636,0.0,0.03314,0.01374,0.5528,0.03073,0.45609,0.04038,0.40907,0.0,0.20187,0.88417,1.81,0.1525,0.16672,0.12777,0.01906,0.11253
48439113812,0.02745,0.1737,0.01176,-57478,-0.24188,-328700,1852,0.03731,0.67273,35.0,0.14486,0.0034,0.00697,0.035,0.16211,0.00429,0.53577,0.06656,0.48214,0.0,0.0248,0.24675,3.12,0.0,0.05502,0.12625,0.03979,0.11238
48157673802,0.05758,0.16182,0.10403,-35864,-0.12047,-249200,1772,0.03607,0.59705,36.0,0.14334,0.0,0.08634,0.41515,0.22298,0.02434,0.4415,0.02654,0.39335,0.0,0.0,0.23635,3.43,0.0,0.03513,0.08284,0.0,0.11223
48113014145,0.0338,0.01077,0.09268,-34332,-0.03846,-186653,1039,0.06825,0.65128,35.6,0.42581,0.0,0.46744,0.14922,0.12943,0.02456,0.56307,0.19077,0.50189,0.0,0.06475,0.94462,1.87,0.06,0.08904,0.11602,0.0,0.11209
48121020128,0.018,0.07225,0.01613,-51025,-0.23056,-385400,1902,0.03345,0.6777,33.6,0.0831,0.0,0.1298,0.16455,0.10626,0.0116,0.52021,0.0382,0.4763,0.00359,0.026,0.10262,3.66,0.0,0.01146,0.07071,0.01179,0.11194
48453036800,0.01583,0.23172,0.01878,-59953,-0.30759,-451500,1747,0.02634,0.68829,40.8,0.02371,0.0,0.0,0.07559,0.12598,0.006,0.49833,0.05195,0.41322,0.0,0.01015,0.01982,3.07,0.0,0.00959,0.05655,0.01392,0.11179
48201431002,0.06126,0.24634,0.0,-71150,-0.31707,-623600,1131,0.04665,0.7289,46.6,0.02614,0.0,0.02379,0.09808,0.09971,0.04743,0.51026,0.02276,0.3521,0.0,0.1087,0.23496,2.49,0.01057,0.06126,0.02477,0.02553,0.11165
48453002327,0.43346,0.24309,0.02344,-21221,-0.0,-224875,853,0.06811,0.46845,25.8,0.21986,0.0,0.11074,0.03871,0.56784,0.059,0.42676,0.02866,0.33576,0.0,0.08177,0.92631,2.75,0.11566,0.23358,0.18231,0.01672,0.1115
48491020121,0.02096,0.3042,0.03231,-76141,-0.42588,-399700,1408,0.01888,0.76572,51.5,0.05288,0.01151,0.04603,0.0,0.06083,0.0,0.51706,0.03872,0.42238,0.0,0.04034,0.24889,2.69,0.0,0.01932,0.08303,0.0,0.11136
48085030529,0.0218,0.16905,0.00428,-48095,-0.22272,-324300,1963,0.02291,0.68138,40.8,0.18206,0.0,0.13301,0.05623,0.14027,0.0,0.50635,0.08229,0.47666,0.0,0.06833,0.35331,2.87,0.00805,0.06857,0.14251,0.01351,0.11121
48201410101,0.32606,0.10077,0.01662,-56677,-0.17857,-313900,1428,0.03729,0.74669,27.9,1.0,0.0,0.32738,0.0,0.27183,0.0257,0.51918,0.21811,0.54871,0.0,0.12304,0.51786,1.93,0.02041,0.14021,0.09642,0.0,0.11106
48085030536,0.00263,0.06829,0.02663,-39158,-0.18462,-357500,2175,0.04756,0.60573,35.3,0.06957,0.03102,0.10192,0.35535,0.16244,0.03821,0.48054,0.07183,0.44556,0.01798,0.03936,0.10622,3.65,0.02327,0.06841,0.07229,0.01872,0.11092
48303001717,0.23885,0.25,0.01047,-31810,-0.03725,-170700,859,0.04403,0.53923,33.0,0.12183,0.0,0.05154,0.00923,0.17808,0.0,0.38654,0.05298,0.44894,0.0,0.08067,0.36672,2.15,0.01987,0.24038,0.10585,0.0,0.11077
48039660607,0.09404,0.09624,0.01823,-38992,-0.09716,-281600,1377,0.02031,0.672,30.1,0.11457,0.0,0.50446,0.17044,0.07328,0.0,0.53353,0.03208,0.56466,0.04518,0.18521,0.64757,2.21,0.0,0.15425,0.06626,0.02273,0.11062
48397040408,0.0,0.20113,0.03586,-43304,-0.01558,-288700,1154,0.04677,0.54541,37.7,0.05038,0.0,0.15074,0.01807,0.29672,0.01079,0.44888,0.02691,0.43872,0.07382,0.01671,0.06941,2.98,0.0,0.03376,0.2705,0.11919,0.11048
48201250407,0.00184,0.19462,0.01345,-50321,-0.23608,-260500,2280,0.0196,0.65837,36.8,0.03211,0.0086,0.0821,0.01147,0.19891,0.00714,0.47891,0.02817,0.45899,0.0,0.00675,0.0638,3.16,0.0,0.02836,0.07678,0.05436,0.11033
48201341203,0.08567,0.20107,0.04071,-43132,-0.08342,-249000,1066,0.07692,0.61163,40.8,0.34586,0.0,0.00052,0.11215,0.31256,0.04995,0.42939,0.05455,0.37224,0.0,0.2123,0.61283,2.05,0.03316,0.14434,0.10875,0.02122,0.11018
48121021514,0.01113,0.23638,0.06387,-47563,-0.19735,-345600,2558,0.02275,0.63793,41.2,0.03025,0.00436,0.02401,0.02924,0.06853,0.00409,0.47556,0.04197,0.46807,0.0,0.02513,0.07953,3.36,0.0,0.08162,0.06267,0.00317,0.11004
48039663100,0.02552,0.33503,0.00997,-38483,-0.20315,-237300,1181,0.12173,0.46985,47.2,0.03673,0.00309,0.14731,0.01625,0.27528,0.02447,0.32375,0.01944,0.34417,0.07876,0.08003,0.10412,2.42,0.0,0.19215,0.08479,0.09679,0.10989
48113013624,0.03365,0.10273,0.04213,-51341,-0.05658,-205600,1289,0.05894,0.67964,33.9,0.3162,0.00348,0.24621,0.1358,0.24826,0.10897,0.52847,0.07263,0.51531,0.0,0.14452,0.84912,1.96,0.06902,0.15426,0.15312,0.01002,0.10974
48381021609,0.086,0.21295,0.04569,-67503,-0.19185,-365800,1092,0.06053,0.71186,47.6,0.10638,0.00418,0.00209,0.0542,0.15484,0.00218,0.47374,0.02748,0.38344,0.0,0.1081,0.3106,2.34,0.00491,0.07177,0.09929,0.04474,0.1096
48167721211,0.0509,0.16461,0.00608,-57906,-0.28807,-346400,1102,0.01597,0.66766,33.3,0.22646,0.0,0.13473,0.00941,0.13559,0.00609,0.5124,0.1454,0.41696,0.0,0.0,0.06722,3.21,0.0,0.0047,0.06381,0.00175,0.10945
48113009402,0.03184,0.33867,0.0637,-88129,-0.37333,-484000,2056,0.01238,0.82669,46.7,0.19388,0.00448,0.0,0.02319,0.12042,0.00919,0.54475,0.03111,0.49598,0.0,0.11557,0.14044,2.18,0.0,0.04394,0.09144,0.0117,0.1093
48439113117,0.2382,0.06579,0.05925,-26185,-0.0,-277500,936,0.08688,0.58766,26.7,0.88889,0.03475,0.43205,0.02749,0.2111,0.0,0.49637,0.14211,0.50078,0.0,0.12308,0.91053,1.69,0.07456,0.23548,0.22551,0.02955,0.10916
48491020513,0.04167,0.08429,0.03108,-37658,-0.0,-261483,1207,0.0298,0.66919,29.6,0.61504,0.0,0.07568,0.12162,0.44973,0.02041,0.55676,0.14776,0.53649,0.00282,0.0968,0.93965,1.93,0.0718,0.07459,0.14194,0.0433,0.10901
48029192000,0.17917,0.13939,0.02626,-44047,-0.08472,-406400,876,0.03536,0.64755,29.2,0.60964,0.0,0.05312,0.01332,0.47572,0.04152,0.50725,0.06843,0.51539,0.00591,0.14063,0.7748,1.74,0.03584,0.21309,0.24353,0.0681,0.10886
48085030550,0.01982,0.17563,0.04618,-40520,-0.09338,-252700,2149,0.03097,0.62073,40.1,0.32039,0.0,0.13485,0.05011,0.08132,0.01752,0.47813,0.06432,0.47139,0.0,0.0,0.2684,2.71,0.02412,0.10547,0.05362,0.0,0.10872
48439113923,0.0429,0.09843,0.04687,-39837,-0.05315,-194300,1423,0.07002,0.61519,31.5,0.51329,0.0,0.11935,0.13699,0.27676,0.02281,0.49623,0.0935,0.44994,0.0,0.04601,0.67815,2.48,0.0064,0.14374,0.12915,0.01866,0.10857
48113014126,0.01081,0.11465,0.0113,-61273,-0.36475,-403000,1629,0.0476,0.67002,40.6,0.1828,0.0,0.01496,0.2514,0.18834,0.01488,0.54572,0.08976,0.51387,0.0915,0.00325,0.08323,2.92,0.0,0.04642,0.09233,0.01772,0.10842
48085031659,0.0458,0.04888,0.00797,-35198,-0.0,-323900,1304,0.03837,0.66985,32.2,0.08544,0.00796,0.04301,0.48068,0.03903,0.12228,0.50498,0.02639,0.45077,0.0,0.12113,0.86608,2.45,0.02444,0.1139,0.11453,0.00737,0.10828
48453001915,0.10098,0.15385,0.05213,-48670,-0.04,-384400,1749,0.02341,0.73773,32.8,0.29902,0.0,0.01569,0.08085,0.15205,0.02122,0.54385,0.05,0.52062,0.01745,0.12752,0.84231,1.82,0.10231,0.15632,0.08375,0.02938,0.10813
48121021737,0.04471,0.1447,0.03293,-43591,-0.07011,-330300,1353,0.05746,0.62153,34.5,0.23973,0.00315,0.18599,0.17192,0.24731,0.05754,0.49407,0.10094,0.42688,0.0,0.0378,0.61661,2.64,0.01641,0.11764,0.1049,0.01733,0.10799
48121020318,0.02615,0.1815,0.04475,-46109,-0.19759,-296700,1928,0.03015,0.63366,38.8,0.08141,0.0,0.017,0.01719,0.12143,0.0119,0.49225,0.05974,0.47,0.0,0.03812,0.15336,3.07,0.0,0.0127,0.12698,0.00736,0.10784
48453046800,0.03122,0.11615,0.03173,-42122,-0.07885,-330400,1841,0.0301,0.59817,34.5,0.15897,0.0,0.06544,0.15077,0.24048,0.01303,0.48225,0.0,0.43937,0.0,0.01462,0.05214,3.28,0.03095,0.03434,0.10651,0.01592,0.10769
48201420700,0.0403,0.28669,0.06699,-71026,-0.36064,-416400,2213,0.01737,0.76651,41.6,0.07843,0.0,0.0511,0.08101,0.13668,0.00996,0.49771,0.04551,0.50175,0.0,0.20953,0.04664,2.74,0.00683,0.0,0.06655,0.00788,0.10755
48453031200,0.04096,0.15121,0.03782,-63498,-0.21485,-390700,1183,0.01839,0.72722,46.2,0.2423,0.0,0.01433,0.07522,0.14278,0.0,0.48907,0.04482,0.48433,0.0,0.02599,0.13,2.41,0.03353,0.03775,0.07612,0.03259,0.1074
48039660302,0.01208,0.17803,0.01603,-42675,-0.24337,-284000,1185,0.05782,0.56766,38.1,0.0209,0.00247,0.02992,0.05325,0.14933,0.0,0.42026,0.01326,0.47528,0.0,0.07206,0.0142,3.45,0.0,0.04694,0.22809,0.04213,0.10725
48121021716,0.06496,0.20048,0.00595,-34994,-0.02988,-274300,1239,0.01794,0.60738,36.1,0.43542,0.0,0.10758,0.17289,0.22231,0.07649,0.45593,0.15422,0.52144,0.0,0.07614,0.60867,2.41,0.14892,0.10893,0.1778,0.03689,0.10711
48355006205,0.02035,0.50728,0.03021,-87191,-0.25868,-574800,1282,0.0,0.85817,62.7,1.0,0.0,0.0,0.02167,0.22456,0.0,0.38871,0.0224,0.37789,0.0,0.5566,0.29115,1.71,0.0,0.05647,0.0,0.0,0.10696
48453046500,0.18951,0.19382,0.0803,-34326,-0.01584,-237000,1214,0.06507,0.59016,32.8,0.39169,0.0,0.13902,0.08525,0.31115,0.02828,0.46492,0.10407,0.51181,0.0,0.08866,0.68401,2.3,0.08673,0.0881,0.1274,0.01263,0.10681
48113013617,0.02482,0.24356,0.03011,-70737,-0.25686,-426300,1163,0.05417,0.7309,37.5,0.2799,0.0,0.08857,0.05071,0.10751,0.01145,0.48749,0.12968,0.37552,0.0,0.07745,0.34331,2.44,0.00416,0.10915,0.09373,0.02269,0.10667
48201431401,0.0437,0.13763,0.03631,-61734,-0.07796,-216100,1403,0.01673,0.77804,34.6,0.3913,0.0,0.04886,0.09958,0.18101,0.02559,0.5356,0.07558,0.44444,0.0,0.08979,0.66746,1.71,0.0541,0.07771,0.10217,0.00894,0.10652
