TRACT2020,ALAND,AWATER,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012,C202010020,C202010030,C202010040,C202020010,C202020020,C202020031,C202020050,C202021010,C202030010,C202033010,C202033020,C202060010,C202062010,C202070010,C202070020,C202070050,C202070055,C202072010,C202081010,C202090011,C202090012,C202090021,C202090022,C202090031,C202090032,C202090091,C202090092,C202091011,C202091012,C202092023,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021,SETX,FIPSCNTY,airsite_tract,airsite_name
48439113935,1524461,3039,0.0,0.12478,0.10046,-43284.0,-0.10682,-233800.0,1901.0,0.05351,0.52803,38.4,0.21173,0.0,0.0404,0.03038,0.15189,0.02079,0.44284,0.07451,0.41311,0.0,0.09871,0.23339,2.87,0.0,0.18509,0.10769,0.0,7.516,3193.0,1114.0,1236.0,0.029,0.1,0.09,0.185,0.054,0.064,0.075,0.274,0.282,0.021,0.0,0.0,0.181,0.004,0.0,0.039,0.2227,13.389999999999999,0.2079,0.1437,0.2163,0.1292,1.0,0.0,1.0,1.0,1.0,3193.0,1114.0,0.0,0.0,0.10046,233800.0,0.05351,0.03591,0.07451,0.02098,0.28187,0.02079,0.0,0.0,0.09871,0.23927,0.03641,0.0,0.0,0.14452,3.3000000000000003,0.159,1.0,1.0,1.0,0.0,48439,0.0,
48439114107,8521515,3905214,0.00751,0.26822,0.05672,-46314.0,-0.12688,-266000.0,1307.0,0.01127,0.71757,34.7,0.26837,0.00928,0.05414,0.02652,0.29083,0.0,0.50033,0.19472,0.45758,0.03304,0.13759,0.30025,2.84,0.0,0.06683,0.03501,0.02306,19.736,4525.0,1592.0,1846.0,0.079,0.057,0.176,0.067,0.011,0.137,0.02,0.239,0.39,0.0,0.033,0.0,0.229,0.006,0.0,0.069,0.1514,12.26,0.1253,0.1204,0.159,0.1264,0.0,0.0,1.0,1.0,1.0,4525.0,1592.0,0.00751,0.01005,0.05659,266000.0,0.01127,0.25503,0.11244,0.07978,0.39006,0.0,0.03304,0.0,0.13759,0.29459,0.48321,0.0,0.0,0.00942,16.7,0.302,1.0,1.0,1.0,0.0,48439,0.0,
48439104204,2197708,0,0.07819,0.28615,0.0,-71674.0,-0.28106,-582300.0,1179.0,0.01415,0.87862,40.0,0.11386,0.00259,0.0,0.0108,0.02462,0.0,0.57279,0.02138,0.5056,0.0,0.13097,0.25051,2.36,0.0,0.02981,0.03704,0.00861,20.41,2315.0,982.0,1130.0,0.104,0.0,0.263,0.03,0.014,0.259,0.023,0.195,0.038,0.0,0.0,0.0,0.044,0.0,0.0,0.044,0.0124,1.44,0.0182,0.0202,0.0075,0.0098,0.0,1.0,1.0,1.0,1.0,2315.0,982.0,0.07819,0.0224,0.0,582300.0,0.01415,0.34725,0.02342,0.04665,0.03801,0.0,0.0,0.0,0.13097,0.21814,0.84159,0.0,0.0,0.03564,6.800000000000001,0.214,1.0,1.0,1.0,0.0,48439,0.0,
48439104203,1193293,0,0.5619,0.29808,0.12476,-7312.0,-0.38462,-492989.0,1403.0,0.04615,0.61892,19.6,,0.00319,0.0853,0.05581,0.11294,0.01143,0.60191,0.0,0.51225,0.0,0.45833,0.36538,3.03,0.06731,0.0904,0.33296,0.0,34.037,3763.0,104.0,192.0,0.562,0.125,0.24,0.09,0.046,0.017,0.0,0.0,0.306,0.011,0.0,0.916,0.0,0.0,0.067,0.05,0.2311,17.01,0.2127,0.1807,0.167,0.1255,3.0,3.0,1.0,1.0,1.0,3763.0,104.0,0.5619,0.0,0.1219,-1.0,0.04615,0.29808,0.0,0.0,0.30587,0.01143,0.0,0.91629,0.45833,0.5619,0.88021,0.06731,0.0,0.0,31.4,0.392,2.0,2.0,1.0,0.0,48439,0.0,
48439100401,771930,0,0.32705,0.25954,0.15036,-14288.0,-0.0,-131800.0,670.0,0.48969,0.71767,30.5,0.57192,0.0,0.02101,0.0,0.7667,0.31362,0.50808,0.28244,0.3488,0.0,0.05586,0.42557,3.39,0.06679,0.30226,0.25258,0.28007,96.49799999999999,1856.0,524.0,555.0,0.358,0.15,0.328,0.302,0.49,0.084,0.122,0.32,0.788,0.314,0.0,0.043,0.0,0.273,0.067,0.084,0.917,88.82,0.9114,0.8966,0.8737,0.8429,6.0,5.0,4.0,4.0,1.0,1856.0,524.0,0.32705,0.10878,0.15036,131800.0,0.48969,0.17557,0.3187,0.12554,0.78772,0.31362,0.0,0.04256,0.05586,0.36579,0.96757,0.06679,0.0,0.21183,91.0,0.768,4.0,4.0,1.0,0.0,48439,0.0,
48439113409,2313067,0,0.07323,0.34239,0.02311,-37978.0,-0.08152,-198100.0,1101.0,0.06537,0.82127,50.3,0.21973,0.0,0.10054,0.01034,0.08688,0.0,0.58999,0.2337,0.64117,0.0,0.02851,0.1587,2.63,0.04891,0.05213,0.13722,0.0,55.047999999999995,2417.0,920.0,947.0,0.138,0.023,0.175,0.052,0.065,0.196,0.053,0.19,0.222,0.0,0.0,0.0,0.082,0.0,0.049,0.222,0.1783,15.15,0.1745,0.1668,0.1604,0.1361,1.0,1.0,1.0,1.0,1.0,2417.0,920.0,0.07323,0.01196,0.02311,198100.0,0.06537,0.3663,0.05326,0.03558,0.22176,0.0,0.0,0.0,0.02851,0.08647,0.79831,0.04891,0.0,0.12283,14.2,0.283,1.0,1.0,1.0,0.0,48439,0.0,
48029121604,4871226,12022,0.06082,0.29623,0.02962,-28681.0,-0.0212,-165200.0,1090.0,0.03345,0.71544,35.3,0.23077,0.0,0.11647,0.01526,0.37646,0.01164,0.50684,0.11911,0.54963,0.0,0.03925,0.29436,2.78,0.0184,0.07256,0.21278,0.03228,36.264,8912.0,3207.0,3338.0,0.164,0.03,0.337,0.073,0.033,0.125,0.042,0.249,0.574,0.012,0.0,0.001,0.072,0.025,0.018,0.136,0.4259,32.31,0.3741,0.3054,0.4626,0.349,0.0,0.0,2.0,2.0,1.0,8912.0,3207.0,0.06082,0.01809,0.02905,165200.0,0.03345,0.27908,0.07764,0.08404,0.57406,0.01164,0.0,0.00135,0.03925,0.27888,0.45806,0.0184,0.0,0.10228,27.700000000000003,0.372,2.0,2.0,1.0,0.0,48029,0.0,
48029121802,8697876,58098,0.0712,0.19558,0.04775,-21858.0,-0.00864,-154600.0,1328.0,0.12353,0.70418,32.8,0.26081,0.0,0.14755,0.021,0.46314,0.06416,0.55189,0.10885,0.48531,0.09676,0.05394,0.26814,3.34,0.05874,0.23213,0.12083,0.01635,58.608000000000004,9712.0,2894.0,3059.0,0.193,0.048,0.284,0.232,0.124,0.077,0.089,0.267,0.655,0.064,0.097,0.004,0.0,0.043,0.059,0.112,0.7662,63.06,0.7467,0.6249,0.815,0.6781,1.0,0.0,4.0,3.0,0.0,9712.0,2894.0,0.0712,0.00311,0.04724,154600.0,0.12353,0.14962,0.12716,0.07568,0.65517,0.06416,0.09676,0.00391,0.05394,0.31104,0.48088,0.05874,0.0,0.11921,46.9,0.478,2.0,2.0,1.0,0.0,48029,0.0,
48113008500,2695036,0,0.22176,0.29073,0.00629,-18830.0,-0.0259,-83800.0,1015.0,0.39061,0.70005,34.0,0.27202,0.00297,0.1453,0.00342,0.67792,0.16631,0.51049,0.1061,0.42463,0.00624,0.0663,0.37427,3.39,0.09106,0.27392,0.23878,0.18642,89.24499999999999,4384.0,1197.0,1282.0,0.437,0.006,0.338,0.274,0.391,0.15,0.098,0.289,0.844,0.166,0.006,0.075,0.112,0.097,0.091,0.078,0.9521,91.06,0.9493,0.9139,0.9508,0.9096,5.0,2.0,4.0,4.0,1.0,4384.0,1197.0,0.22176,0.07937,0.00622,83800.0,0.39061,0.26984,0.11612,0.03992,0.84352,0.16631,0.00624,0.07527,0.0663,0.37198,0.9844,0.09106,0.0271,0.26817,86.5,0.729,4.0,4.0,1.0,0.0,48113,0.0,
48439105204,920010,0,0.42055,0.15988,0.1333,-17206.0,-0.0,-130000.0,856.0,0.15092,0.67997,28.4,0.83224,0.0,0.34982,0.01804,0.30063,0.0087,0.48893,0.22267,0.39901,0.0047,0.19173,0.97442,2.13,0.17907,0.26729,0.24083,0.0936,35.589999999999996,3659.0,1720.0,2128.0,0.519,0.133,0.577,0.267,0.151,0.071,0.113,0.247,0.687,0.009,0.005,0.0,0.232,0.06,0.179,0.149,0.926,81.31,0.9266,0.8311,0.9332,0.8228,4.0,4.0,4.0,4.0,1.0,3659.0,1720.0,0.42055,0.05465,0.1333,130000.0,0.15092,0.12267,0.22209,0.11998,0.68735,0.0087,0.0047,0.0,0.19173,0.95928,0.9516,0.17907,0.0134,0.18953,94.89999999999999,0.812,4.0,4.0,1.0,0.0,48439,0.0,
48113008604,1261731,0,0.39005,0.19828,0.05648,-12563.0,-0.0,-75200.0,780.0,0.29343,0.78045,27.6,0.62103,0.0,0.65595,0.0,0.31935,0.10662,0.59066,0.26121,0.54696,0.0,0.24919,0.79741,2.55,0.23362,0.35217,0.27348,0.129,84.982,2956.0,1160.0,1545.0,0.54,0.056,0.472,0.352,0.293,0.085,0.128,0.345,0.975,0.107,0.0,0.0,0.252,0.034,0.234,0.131,0.9382,89.53999999999999,0.9258,0.8802,0.9352,0.8899,7.0,6.0,4.0,4.0,1.0,2956.0,1160.0,0.39005,0.07586,0.05648,75200.0,0.29343,0.17328,0.21897,0.10521,0.9753,0.10662,0.0,0.0,0.24919,0.79905,0.7178,0.23362,0.03509,0.50776,98.5,0.877,4.0,4.0,1.0,0.0,48113,0.0,
48113008701,5211518,2938,0.41624,0.25893,0.13905,-11845.0,-0.01488,-74800.0,772.0,0.34059,0.75585,28.7,0.82105,0.0,0.78749,0.0,0.18691,0.02445,0.50695,0.34623,0.53065,0.0,0.10836,0.65427,2.7,0.23462,0.33943,0.33817,0.13514,82.344,5468.0,2016.0,2261.0,0.602,0.139,0.394,0.339,0.341,0.102,0.204,0.337,0.99,0.024,0.0,0.004,0.18,0.051,0.235,0.172,0.9871,97.64,0.9835,0.9716,0.9917,0.9864,8.0,6.0,4.0,4.0,1.0,5468.0,2016.0,0.41624,0.0878,0.13905,74800.0,0.34059,0.21329,0.27083,0.14722,0.98958,0.02445,0.0,0.00384,0.10836,0.63925,0.92658,0.23462,0.17601,0.57143,99.6,0.918,4.0,4.0,1.0,0.0,48113,0.0,
48113008704,2288538,0,0.52178,0.32762,0.03276,-9943.0,-0.0,-87400.0,897.0,0.26759,0.73889,33.5,0.79061,0.0,0.78622,0.0,0.20733,0.018,0.51,0.28031,0.40943,0.01186,0.12835,0.6369,2.63,0.33471,0.24622,0.34757,0.07732,76.615,4500.0,1691.0,1940.0,0.732,0.033,0.61,0.246,0.268,0.118,0.111,0.32,0.994,0.018,0.012,0.011,0.131,0.034,0.335,0.175,0.9847,95.44,0.9804,0.9424,0.9871,0.9599,7.0,4.0,4.0,4.0,1.0,4500.0,1691.0,0.52178,0.15494,0.03276,87400.0,0.26759,0.23063,0.25902,0.11133,0.99356,0.018,0.01186,0.01089,0.12835,0.5055,0.90979,0.33471,0.08396,0.53933,98.8,0.884,4.0,4.0,1.0,0.0,48113,0.0,
48113008801,2315960,0,0.17865,0.4735,0.03779,-22538.0,-0.01043,-87200.0,890.0,0.24061,0.84895,51.4,0.515,0.00726,0.74038,0.0,0.20988,0.07237,0.53341,0.2285,0.51916,0.0,0.07772,0.34405,2.39,0.0947,0.25853,0.17625,0.10057,89.91900000000001,2754.0,1151.0,1248.0,0.357,0.038,0.367,0.259,0.241,0.279,0.048,0.149,0.979,0.072,0.0,0.003,0.144,0.05,0.095,0.213,0.908,83.87,0.8884,0.8125,0.9023,0.8276,3.0,3.0,4.0,4.0,1.0,2754.0,1151.0,0.17865,0.16768,0.03779,87200.0,0.24061,0.51694,0.08949,0.03667,0.9793,0.07237,0.0,0.0029,0.07772,0.28988,0.96474,0.0947,0.12585,0.36838,84.5,0.714,4.0,4.0,1.0,0.0,48113,0.0,
48113009802,1546654,0,0.13729,0.19495,0.05415,-15755.0,-0.0,-159200.0,851.0,0.53306,0.61672,32.0,0.29587,0.0,0.01251,0.00562,0.75758,0.35891,0.45436,0.14232,0.35092,0.00453,0.06196,0.4957,3.35,0.10043,0.43446,0.26086,0.21968,92.733,6233.0,1862.0,1985.0,0.41,0.054,0.511,0.434,0.533,0.064,0.055,0.26,0.776,0.359,0.005,0.0,0.34,0.209,0.1,0.108,0.926,88.41,0.9225,0.8951,0.9348,0.8972,5.0,5.0,4.0,4.0,1.0,6233.0,1862.0,0.13729,0.01235,0.05415,159200.0,0.53306,0.1246,0.13856,0.09883,0.77571,0.35891,0.00453,0.0,0.06196,0.44136,0.99295,0.10043,0.0265,0.09721,82.19999999999999,0.697,4.0,4.0,1.0,0.0,48113,0.0,
48439105404,3283922,26650,0.09546,0.38506,0.04157,-78198.0,-0.30396,-459900.0,2100.0,0.00542,0.82985,48.3,0.16239,0.0,0.00284,0.00232,0.0741,0.019,0.52982,0.08238,0.42892,0.0,0.03749,0.05939,2.47,0.02363,0.02066,0.06145,0.0,15.912,3873.0,1566.0,1627.0,0.116,0.042,0.176,0.021,0.005,0.251,0.047,0.259,0.11,0.019,0.0,0.0,0.039,0.004,0.024,0.125,0.1853,15.39,0.2036,0.1782,0.1924,0.1589,0.0,1.0,1.0,1.0,1.0,3873.0,1566.0,0.09546,0.01533,0.04157,459900.0,0.00542,0.41699,0.04853,0.04854,0.10999,0.019,0.0,0.0,0.03749,0.07462,0.98771,0.02363,0.0,0.0166,14.299999999999999,0.284,1.0,1.0,1.0,0.0,48439,0.0,
48439105405,7763807,0,0.07365,0.20532,0.03016,-63379.0,-0.13737,-708700.0,1055.0,0.01646,0.77244,35.5,0.3599,0.00422,0.12249,0.03485,0.11404,0.0,0.55412,0.08813,0.44647,0.0,0.25193,0.75726,1.87,0.04431,0.08237,0.08885,0.01866,8.498,3788.0,2031.0,2715.0,0.223,0.03,0.349,0.082,0.016,0.146,0.023,0.232,0.312,0.0,0.0,0.0,0.568,0.006,0.044,0.113,0.269,21.43,0.2491,0.2282,0.2815,0.2219,1.0,1.0,2.0,1.0,0.0,3788.0,2031.0,0.07365,0.032,0.03016,708700.0,0.01646,0.17085,0.06893,0.07233,0.31151,0.0,0.0,0.0,0.25193,0.62777,0.64088,0.04431,0.0,0.12654,31.4,0.392,2.0,2.0,1.0,0.0,48439,0.0,
48185180302,489015750,4948141,0.17505,0.38678,0.01586,-30186.0,-0.04438,-113100.0,589.0,0.09133,0.80872,40.1,0.41818,0.00064,0.02833,0.0,0.17059,0.00273,0.54615,0.08333,0.53626,0.21143,0.38735,0.24094,2.85,0.03986,0.13654,0.24249,0.10256,66.579,3142.0,1104.0,1802.0,0.319,0.016,0.153,0.137,0.091,0.196,0.057,0.284,0.243,0.003,0.211,0.0,0.0,0.033,0.04,0.185,0.5504,37.34,0.5586,0.4082,0.5469,0.3663,0.0,0.0,3.0,2.0,0.0,3142.0,1104.0,0.17505,0.01268,0.01586,113100.0,0.09133,0.33967,0.125,0.0662,0.24316,0.00273,0.21143,0.0,0.38735,0.26194,0.74861,0.03986,0.0,0.20924,46.5,0.476,2.0,2.0,1.0,0.0,48185,0.0,
48185180101,189560460,2414890,0.18308,0.40532,0.07918,-24900.0,-0.04452,-153400.0,550.0,0.27445,0.79204,36.9,0.51398,0.0,0.28961,0.0,0.40316,0.07139,0.52718,0.19269,0.51774,0.19934,0.17579,0.36611,2.6,0.0691,0.14672,0.1365,0.11064,82.872,3919.0,1505.0,1826.0,0.301,0.079,0.221,0.147,0.274,0.198,0.121,0.244,0.695,0.071,0.199,0.0,0.004,0.023,0.069,0.183,0.8927,74.72999999999999,0.89,0.7575,0.909,0.7677,1.0,0.0,4.0,3.0,0.0,3919.0,1505.0,0.18308,0.06977,0.07918,153400.0,0.27445,0.36013,0.1588,0.06711,0.69456,0.07139,0.19934,0.0,0.17579,0.28221,0.76177,0.0691,0.0,0.32292,84.2,0.711,4.0,4.0,1.0,0.0,48185,0.0,
48185180102,193526657,1673236,0.23165,0.35333,0.06555,-30717.0,-0.04982,-181700.0,992.0,0.23534,0.90681,45.8,0.49047,0.00365,0.02087,0.00162,0.19571,0.02809,0.55288,0.18149,0.52532,0.31561,0.14255,0.19217,2.51,0.01373,0.22954,0.12658,0.08175,87.458,4936.0,1967.0,2294.0,0.283,0.066,0.215,0.23,0.235,0.255,0.06,0.218,0.273,0.028,0.316,0.0,0.019,0.063,0.014,0.135,0.7748,60.36,0.8013,0.6497,0.8131,0.6381,2.0,2.0,4.0,3.0,0.0,4936.0,1967.0,0.23165,0.0483,0.06555,181700.0,0.23534,0.38129,0.14387,0.09846,0.2731,0.02809,0.31561,0.0,0.14255,0.2263,0.60593,0.01373,0.0,0.20488,70.19999999999999,0.614,3.0,3.0,1.0,0.0,48185,0.0,
48439105502,3502183,0,0.08026,0.28595,0.01306,-24772.0,-0.04864,-163500.0,1071.0,0.08872,0.79,31.5,0.37044,0.0,0.13494,0.01078,0.35442,0.01273,0.53234,0.17778,0.57323,0.0,0.10406,0.4327,3.22,0.12621,0.16649,0.19759,0.08662,57.333,7700.0,2385.0,2662.0,0.158,0.013,0.238,0.166,0.089,0.115,0.093,0.401,0.552,0.013,0.0,0.002,0.153,0.066,0.126,0.103,0.6696,55.1,0.6434,0.5527,0.722,0.5975,1.0,1.0,3.0,3.0,1.0,7700.0,2385.0,0.08026,0.02893,0.01306,163500.0,0.08872,0.29392,0.16184,0.14273,0.55169,0.01273,0.0,0.00169,0.10406,0.49278,1.0,0.12621,0.0,0.02642,69.5,0.61,3.0,3.0,1.0,0.0,48439,0.0,
48113009104,1215502,0,0.1626,0.27676,0.00984,-19062.0,-0.02122,-112300.0,1239.0,0.49419,0.6542,34.4,0.25813,0.0,0.16748,0.0,0.77236,0.19534,0.48753,0.12633,0.38696,0.0,0.05556,0.1514,3.56,0.02411,0.40379,0.22919,0.25093,94.608,3690.0,1037.0,1098.0,0.281,0.01,0.303,0.404,0.494,0.121,0.101,0.289,0.94,0.195,0.0,0.0,0.0,0.048,0.024,0.071,0.6254,56.63,0.5557,0.5132,0.5954,0.5426,4.0,2.0,3.0,3.0,1.0,3690.0,1037.0,0.1626,0.03568,0.00984,112300.0,0.49419,0.26133,0.12247,0.04553,0.93984,0.19534,0.0,0.0,0.05556,0.20949,1.0,0.02411,0.02967,0.24397,68.30000000000001,0.601,3.0,3.0,1.0,0.0,48113,0.0,
48321730700,796537911,8404423,0.09391,0.3171,0.12277,-24457.0,-0.04245,-117000.0,761.0,0.20671,0.69004,34.4,0.21174,0.0,0.01398,0.0,0.33048,0.01241,0.4894,0.06991,0.39142,0.28164,0.25175,0.14669,2.77,0.05306,0.15239,0.1689,0.11796,62.57899999999999,4436.0,1602.0,2141.0,0.177,0.123,0.134,0.152,0.207,0.127,0.047,0.283,0.351,0.012,0.282,0.0,0.0,0.018,0.053,0.104,0.5832,40.93,0.5726,0.4342,0.6028,0.4255,2.0,2.0,3.0,2.0,0.0,4436.0,1602.0,0.09391,0.03745,0.12277,117000.0,0.20671,0.22472,0.06305,0.07326,0.35077,0.01241,0.28164,0.0,0.25175,0.1587,0.74498,0.05306,0.0,0.19788,53.2,0.512,3.0,3.0,1.0,0.0,48321,0.0,
48321730400,62952283,566177,0.21826,0.3139,0.00856,-27314.0,-0.04082,-71300.0,786.0,0.14806,0.73091,31.9,0.61963,0.0,0.40438,0.04271,0.3545,0.00937,0.52797,0.22741,0.5595,0.05505,0.15448,0.45773,2.48,0.13411,0.12108,0.19578,0.00288,51.61900000000001,2646.0,1029.0,1217.0,0.275,0.009,0.368,0.121,0.148,0.131,0.093,0.253,0.804,0.009,0.055,0.036,0.039,0.0,0.134,0.195,0.8073,66.05,0.7845,0.6378,0.7872,0.6337,0.0,1.0,4.0,3.0,0.0,2646.0,1029.0,0.21826,0.05539,0.00856,71300.0,0.14806,0.25267,0.19631,0.07218,0.80385,0.00937,0.05505,0.03553,0.15448,0.44436,0.9014,0.13411,0.0,0.19436,80.80000000000001,0.685,4.0,4.0,1.0,0.0,48321,0.0,
48321730100,68952829,821516,0.29235,0.38276,0.13684,-19721.0,-0.01494,-113000.0,824.0,0.3093,0.83528,35.7,0.51163,0.0,0.13008,0.00604,0.54813,0.0883,0.54732,0.15747,0.40244,0.29182,0.20909,0.43678,2.75,0.15862,0.2317,0.22087,0.19783,92.571,2483.0,870.0,1100.0,0.437,0.137,0.309,0.232,0.309,0.2,0.106,0.306,0.724,0.088,0.292,0.037,0.044,0.033,0.159,0.22,0.9992,99.02,0.9995,0.9952,0.9983,0.987,5.0,5.0,4.0,4.0,1.0,2483.0,870.0,0.29235,0.07586,0.13684,113000.0,0.3093,0.29885,0.15172,0.0878,0.72372,0.0883,0.29182,0.03705,0.20909,0.41949,0.87,0.15862,0.0,0.43678,96.7,0.838,4.0,4.0,1.0,0.0,48321,0.0,
48321730600,446808554,386805169,0.16971,0.28238,0.00971,-25216.0,-0.0,-122200.0,798.0,0.21238,0.67966,44.7,0.26078,0.00562,0.02006,0.09222,0.57001,0.10727,0.45548,0.10987,0.43837,0.09758,0.21435,0.20648,2.82,0.0,0.24647,0.098,0.06483,65.553,5335.0,1884.0,2398.0,0.309,0.01,0.119,0.246,0.212,0.152,0.03,0.217,0.691,0.107,0.098,0.004,0.008,0.048,0.0,0.156,0.6681,55.05,0.628,0.5315,0.6966,0.5719,1.0,0.0,3.0,3.0,1.0,5335.0,1884.0,0.16971,0.04299,0.00971,122200.0,0.21238,0.23779,0.06423,0.07216,0.69128,0.10727,0.09758,0.00375,0.21435,0.17742,0.82986,0.0,0.00392,0.19958,60.0,0.553,3.0,3.0,1.0,0.0,48321,0.0,
48439111514,3546938,0,0.07559,0.19804,0.0277,-25720.0,-0.02237,-158300.0,1609.0,0.12813,0.63791,32.9,0.51848,0.0,0.23628,0.06524,0.35458,0.07191,0.49474,0.32515,0.52775,0.04419,0.03577,0.33661,3.26,0.0,0.16853,0.1207,0.05404,36.601,5993.0,1833.0,1901.0,0.163,0.028,0.23,0.169,0.128,0.081,0.096,0.269,0.726,0.072,0.044,0.003,0.0,0.077,0.0,0.107,0.6219,48.66,0.5723,0.4533,0.6538,0.5104,0.0,0.0,3.0,2.0,0.0,5993.0,1833.0,0.07559,0.00709,0.0277,158300.0,0.12813,0.14457,0.24495,0.06257,0.72618,0.07191,0.04419,0.00284,0.03577,0.40479,0.93267,0.0,0.0,0.00273,34.5,0.409,2.0,2.0,1.0,0.0,48439,0.0,
48453002003,2044867,0,0.18015,0.17125,0.05384,-29993.0,-0.04153,-287500.0,1042.0,0.09875,0.67996,32.7,0.44344,0.0,0.06772,0.00727,0.47254,0.12513,0.52295,0.1246,0.47499,0.0,0.05094,0.6115,2.55,0.03642,0.25433,0.28729,0.08995,36.908,3987.0,1565.0,1649.0,0.346,0.054,0.38,0.254,0.099,0.095,0.089,0.227,0.56,0.125,0.0,0.0,0.295,0.115,0.036,0.063,0.7144,58.63,0.6948,0.5914,0.7206,0.5857,3.0,0.0,3.0,3.0,1.0,3987.0,1565.0,0.18015,0.01789,0.05384,287500.0,0.09875,0.15272,0.12524,0.06195,0.55957,0.12513,0.0,0.0,0.05094,0.62879,0.86841,0.03642,0.0085,0.0722,62.2,0.568,3.0,3.0,1.0,0.0,48453,0.0,
48393950100,2393298442,346846,0.10751,0.45289,0.0133,-29673.0,-0.03951,-134200.0,760.0,0.0727,0.76403,47.2,0.1625,0.0,0.0,0.0,0.11862,0.0,0.4898,0.02128,0.4097,0.14382,0.26067,0.17325,2.38,0.08207,0.10077,0.13477,0.02426,54.886,784.0,329.0,445.0,0.149,0.013,0.076,0.101,0.073,0.249,0.015,0.235,0.151,0.0,0.144,0.0,0.0,0.021,0.082,0.133,0.2621,18.15,0.2735,0.2081,0.2519,0.1727,0.0,1.0,2.0,1.0,0.0,784.0,329.0,0.10751,0.03343,0.0133,134200.0,0.0727,0.32523,0.03951,0.02551,0.15051,0.0,0.14382,0.0,0.26067,0.17857,0.84045,0.08207,0.0,0.17629,29.799999999999997,0.385,2.0,2.0,1.0,0.0,48393,0.0,
48453000101,3049819,0,0.05598,0.35853,0.02374,-68122.0,-0.18056,-596100.0,1788.0,0.0,0.84785,38.2,0.23555,0.0,0.00216,0.00584,0.11109,0.0,0.55544,0.05097,0.50985,0.0,0.06123,0.46868,2.0,0.08423,0.01578,0.07002,0.00964,14.066,4627.0,2315.0,2466.0,0.078,0.024,0.307,0.016,0.0,0.246,0.034,0.16,0.159,0.0,0.0,0.0,0.351,0.005,0.084,0.062,0.1018,11.44,0.1051,0.1339,0.1183,0.1273,0.0,1.0,1.0,1.0,1.0,4627.0,2315.0,0.05598,0.02808,0.02374,596100.0,0.0,0.36501,0.04752,0.04625,0.15885,0.0,0.0,0.0,0.06123,0.41517,0.79197,0.08423,0.0219,0.0311,36.5,0.421,2.0,2.0,1.0,0.0,48453,0.0,
48453002313,2432026,0,0.19424,0.07985,0.04844,-27368.0,-0.01467,-302500.0,1162.0,0.10887,0.71162,29.1,0.69784,0.00519,0.11281,0.03683,0.486,0.07403,0.56639,0.15807,0.54392,0.02392,0.08271,0.87724,2.09,0.15046,0.23159,0.18883,0.0546,31.707,3856.0,1841.0,2007.0,0.395,0.048,0.506,0.232,0.109,0.042,0.096,0.221,0.69,0.074,0.024,0.001,0.594,0.08,0.15,0.109,0.9155,82.38,0.9152,0.8409,0.9253,0.8352,3.0,3.0,4.0,4.0,1.0,3856.0,1841.0,0.19424,0.03802,0.04844,302500.0,0.10887,0.06029,0.15807,0.10322,0.68983,0.07403,0.02392,0.0013,0.08271,0.89535,0.81913,0.15046,0.07531,0.08365,88.7,0.747,4.0,4.0,1.0,0.0,48453,0.0,
48453000700,1615143,0,0.33445,0.13885,0.03319,-74970.0,-0.16815,-359000.0,1310.0,0.00873,0.5424,29.5,0.0,0.0,0.00135,0.14536,0.27927,0.00137,0.43405,0.0,0.44851,0.0,0.12192,0.61783,1.87,0.11338,0.07941,0.10297,0.00801,1.348,1486.0,785.0,894.0,0.417,0.033,0.312,0.079,0.009,0.092,0.0,0.051,0.453,0.001,0.0,0.013,0.877,0.046,0.113,0.094,0.412,34.42,0.374,0.3434,0.3459,0.2922,1.0,1.0,2.0,2.0,1.0,1486.0,785.0,0.33445,0.0,0.03319,359000.0,0.00873,0.12484,0.0,0.01615,0.45289,0.00137,0.0,0.01279,0.12192,0.69121,0.89597,0.11338,0.0511,0.02166,34.300000000000004,0.408,2.0,2.0,1.0,0.0,48453,0.0,
48453001604,3035085,286342,0.01313,0.30631,0.00609,-116949.0,-0.47944,-1090600.0,1853.0,0.01164,0.7297,48.5,0.14351,0.0,0.0203,0.00239,0.04226,0.0,0.47588,0.04748,0.44196,0.0,0.09391,0.12044,2.43,0.00984,0.01316,0.05388,0.01183,1.48,4188.0,1727.0,1906.0,0.016,0.006,0.139,0.013,0.012,0.213,0.036,0.226,0.069,0.0,0.0,0.0,0.006,0.0,0.01,0.047,0.0039,0.63,0.0056,0.0103,0.0054,0.0105,0.0,0.0,1.0,1.0,1.0,4188.0,1727.0,0.01313,0.00463,0.00607,1090600.0,0.01164,0.31094,0.03648,0.04035,0.06901,0.0,0.0,0.0,0.09391,0.07999,0.82424,0.00984,0.0,0.02432,4.1000000000000005,0.174,1.0,1.0,1.0,0.0,48453,0.0,
